 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   119    1.054            1000             978             849          0.6374;
   120    1.063            1000             978             849          0.6337;
   121    1.071            1000             979             849          0.5537;
   122    1.080            1000             980             849          0.6178;
   123    1.089            1000             979             849          0.7381;
   124    1.098            1000             979             849          0.6392;
   125    1.107            1000             979             849          0.6404;
   126    1.116            1000             980             849          0.5873;
   127    1.124            1000             981             849          0.6129;
   128    1.133            1000             981             849          0.6306;
   129    1.142            1000             980             849          0.6386;
   130    1.151            1000             980             849          0.6398;
   131    1.160            1000             981             849          0.6355;
   132    1.169            1000             982             849          0.6044;
   133    1.178            1000             982             849          0.6300;
   134    1.186            1000             981             849          0.7375;
   135    1.195            1000             981             849          0.6386;
   136    1.204            1000             982             849          0.5684;
   137    1.213            1000             983             849          0.6239;
   138    1.222            1000             982             849          0.7357;
   139    1.231            1000             982             849          0.6368;
   140    1.240            1000             982             849          0.6380;
   141    1.248            1000             983             849          0.5672;
   142    1.257            1000             983             849          0.6343;
   143    1.266            1000             983             849          0.6349;
   144    1.275            1000             983             849          0.6361;
   145    1.284            1000             983             849          0.6368;
   146    1.293            1000             983             849          0.6374;
   147    1.302            1000             983             849          0.6380;
   148    1.310            1000             983             849          0.5989;
   149    1.319            1000             983             849          0.6319;
   150    1.328            1000             983             849          0.6325;
   151    1.337            1000             984             849          0.6282;
   152    1.346            1000             984             849          0.6325;
   153    1.355            1000             984             849          0.6325;
   154    1.364            1000             984             849          0.6276;
   155    1.372            1000             984             849          0.6368;
   156    1.381            1000             984             849          0.6374;
   157    1.390            1000             984             849          0.6380;
   158    1.399            1000             984             849          0.6386;
   159    1.408            1000             984             849          0.6392;
   160    1.417            1000             984             849          0.6398;
   161    1.426            1000             984             849          0.6404;
   162    1.434            1000             984             849          0.6416;
   163    1.443            1000             984             849          0.6422;
   164    1.452            1000             984             849          0.6429;
   165    1.461            1000             984             849          0.6435;
   166    1.470            1000             984             849          0.6441;
   167    1.479            1000             984             849          0.6447;
   168    1.488            1000             984             849          0.6453;
   169    1.496            1000             984             849          0.6459;
   170    1.505            1000             984             849          0.6471;
   171    1.514            1000             984             849          0.6429;
   172    1.523            1000             984             849          0.6477;
   173    1.532            1000             984             849          0.6484;
   174    1.541            1000             984             849          0.6490;
   175    1.549            1000             984             849          0.6447;
   176    1.558            1000             984             849          0.6496;
   177    1.567            1000             984             849          0.6502;
   178    1.576            1000             984             849          0.6465;
   179    1.585            1000             985             849          0.6435;
   180    1.594            1000             985             850          0.6435;
   181    1.603            1000             985             850          0.6435;
   182    1.611            1000             985             850          0.6435;
   183    1.620            1000             986             850          0.6435;
   184    1.629            1000             986             850          0.6435;
   185    1.638            1000             986             850          0.6435;
   186    1.647            1000             986             850          0.6435;
   187    1.656            1000             986             850          0.6484;
   188    1.665            1000             986             850          0.6490;
   189    1.673            1000             986             850          0.6496;
   190    1.682            1000             986             850          0.6502;
   191    1.691            1000             986             850          0.6508;
   192    1.700            1000             986             850          0.6465;
   193    1.709            1000             986             850          0.6514;
   194    1.718            1000             986             850          0.6471;
   195    1.727            1000             987             850          0.5940;
   196    1.735            1000             987             850          0.6386;
   197    1.744            1000             988             850          0.6380;
   198    1.753            1000             988             850          0.6368;
   199    1.762            1000             988             850          0.6453;
   200    1.771            1000             988             850          0.6459;
   201    1.780            1000             988             850          0.6465;
   202    1.789            1000             988             850          0.6465;
   203    1.797            1000             988             850          0.6471;
   204    1.806            1000             988             850          0.6477;
   205    1.815            1000             988             850          0.6484;
   206    1.824            1000             988             850          0.6490;
   207    1.833            1000             988             850          0.6496;
   208    1.842            1000             988             850          0.6502;
   209    1.851            1000             988             850          0.6502;
   210    1.859            1000             988             850          0.6508;
   211    1.868            1000             988             850          0.6465;
   212    1.877            1000             988             850          0.6471;
   213    1.886            1000             988             850          0.6471;
   214    1.895            1000             988             850          0.6471;
   215    1.904            1000             988             850          0.6477;
   216    1.913            1000             988             850          0.6477;
   217    1.921            1000             989             850          0.6477;
   218    1.930            1000             989             850          0.6520;
   219    1.939            1000             989             850          0.6526;
   220    1.948            1000             989             850          0.6526;
   221    1.957            1000             989             850          0.6349;
   222    1.966            1000             989             850          0.6471;
   223    1.974            1000             989             850          0.6471;
   224    1.983            1000             989             850          0.6471;
   225    1.992            1000             989             850          0.6471;
   226    2.001            1000             989             850          0.6514;
   227    2.010            1000             990             850          0.6471;
   228    2.019            1000             990             850          0.6514;
   229    2.028            1000             990             850          0.6471;
   230    2.036            1000             990             850          0.6477;
   231    2.045            1000             990             850          0.6471;
   232    2.054            1000             990             850          0.6471;
   233    2.063            1000             990             850          0.6520;
   234    2.072            1000             990             850          0.6526;
   235    2.081            1000             990             850          0.6484;
   236    2.090            1000             990             850          0.6484;
   237    2.098            1000             991             850          0.5861;
   238    2.107            1000             991             850          0.6343;
   239    2.116            1000             992             850          0.6331;
   240    2.125            1000             992             850          0.6447;
   241    2.134            1000             992             850          0.6453;
   242    2.143            1000             992             850          0.6459;
   243    2.152            1000             992             850          0.6459;
   244    2.160            1000             992             850          0.6465;
   245    2.169            1000             992             850          0.6465;
   246    2.178            1000             992             850          0.6471;
   247    2.187            1000             992             850          0.6471;
   248    2.196            1000             992             850          0.6477;
   249    2.205            1000             992             850          0.6484;
   250    2.214            1000             992             850          0.6484;
   251    2.222            1000             992             850          0.6490;
   252    2.231            1000             992             850          0.6490;
   253    2.240            1000             992             850          0.6496;
   254    2.249            1000             992             850          0.6496;
   255    2.258            1000             992             850          0.6502;
   256    2.267            1000             992             850          0.6502;
   257    2.276            1000             992             850          0.6465;
   258    2.284            1000             992             850          0.6465;
   259    2.293            1000             992             850          0.6508;
   260    2.302            1000             992             850          0.6508;
   261    2.311            1000             992             850          0.6508;
   262    2.320            1000             992             850          0.6508;
   263    2.329            1000             992             850          0.6471;
   264    2.338            1000             992             850          0.6471;
   265    2.346            1000             993             850          0.6471;
   266    2.355            1000             993             850          0.6514;
   267    2.364            1000             993             850          0.6514;
   268    2.373            1000             993             850          0.6514;
   269    2.382            1000             993             850          0.6471;
   270    2.391            1000             993             850          0.6471;
   271    2.399            1000             993             850          0.6471;
   272    2.408            1000             993             850          0.6514;
   273    2.417            1000             993             850          0.6514;
   274    2.426            1000             993             850          0.6514;
   275    2.435            1000             993             850          0.6477;
   276    2.444            1000             993             850          0.6520;
   277    2.453            1000             993             851          0.6520;
   278    2.461            1000             993             851          0.6526;
   279    2.470            1000             993             851          0.6526;
   280    2.479            1000             993             851          0.6526;
   281    2.488            1000             993             851          0.6484;
   282    2.497            1000             993             851          0.6526;
   283    2.506            1000             993             851          0.6526;
   284    2.515            1000             993             851          0.6526;
   285    2.523            1000             993             851          0.6490;
   286    2.532            1000             993             851          0.6532;
   287    2.541            1000             994             851          0.6459;
   288    2.550            1000             994             851          0.6453;
   289    2.559            1000             994             851          0.6453;
   290    2.568            1000             994             851          0.6447;
   291    2.577            1000             995             851          0.6490;
   292    2.585            1000             995             851          0.6441;
   293    2.594            1000             995             851          0.6441;
   294    2.603            1000             995             851          0.6435;
   295    2.612            1000             995             851          0.6429;
   296    2.621            1000             995             851          0.6477;
   297    2.630            1000             995             851          0.6477;
   298    2.639            1000             995             851          0.6477;
   299    2.647            1000             995             851          0.6484;
   300    2.656            1000             995             851          0.6484;
   301    2.665            1000             995             851          0.6484;
   302    2.674            1000             995             851          0.6490;
   303    2.683            1000             995             851          0.6490;
   304    2.692            1000             995             851          0.6490;
   305    2.701            1000             995             851          0.6496;
   306    2.709            1000             995             851          0.6496;
   307    2.718            1000             995             851          0.6496;
   308    2.727            1000             995             851          0.6502;
   309    2.736            1000             995             851          0.6502;
   310    2.745            1000             995             851          0.6502;
   311    2.754            1000             995             851          0.6508;
   312    2.763            1000             995             851          0.6508;
   313    2.771            1000             995             851          0.6514;
   314    2.780            1000             995             851          0.6514;
   315    2.789            1000             995             851          0.6514;
   316    2.798            1000             995             851          0.6520;
   317    2.807            1000             995             851          0.6520;
   318    2.816            1000             995             851          0.6520;
   319    2.824            1000             995             851          0.6526;
   320    2.833            1000             995             851          0.6526;
   321    2.842            1000             995             851          0.6526;
   322    2.851            1000             995             851          0.6532;
   323    2.860            1000             995             851          0.6532;
   324    2.869            1000             995             851          0.6532;
   325    2.878            1000             995             851          0.6490;
   326    2.886            1000             995             851          0.6538;
   327    2.895            1000             995             851          0.6538;
   328    2.904            1000             995             851          0.6538;
   329    2.913            1000             995             851          0.6538;
   330    2.922            1000             995             851          0.6496;
   331    2.931            1000             995             851          0.6538;
   332    2.940            1000             996             851          0.6453;
   333    2.948            1000             996             851          0.6453;
   334    2.957            1000             996             851          0.6447;
   335    2.966            1000             997             851          0.6398;
   336    2.975            1000             997             851          0.6435;
   337    2.984            1000             997             851          0.6429;
   338    2.993            1000             997             851          0.6422;
   339    3.002               0             997             851         -4.8840;
   340    3.010               0             912             846          0.2454;
   341    3.019               0             760             845          1.4701;
   342    3.028               0             654             846          0.6355;
   343    3.037               0             566             835          0.4341;
   344    3.046               0             497             824          0.2863;
   345    3.055               0             431             804          0.3797;
   346    3.064               0             381             780          0.1728;
   347    3.072               0             334             745          0.3101;
   348    3.081               0             298             705          0.0366;
   349    3.090               0             266             657          0.1129;
   350    3.099               0             239             604          0.1258;
   351    3.108               0             214             544          0.1178;
   352    3.117               0             193             478          0.0739;
   353    3.126               0             173             409          0.1038;
   354    3.134               0             158             337          0.0775;
   355    3.143               0             144             263          0.0482;
   356    3.152               0             132             191          0.0794;
   357    3.161               0             120             120          0.1215;
   358    3.170               0             110              53          0.1038;
   359    3.179               0             100             -10          0.1374;
   360    3.188               0              91             -68          0.1331;
   361    3.196               0              84            -120          0.1368;
   362    3.205               0              77            -165          0.1447;
   363    3.214               0              71            -202          0.1551;
   364    3.223               0              66            -230          0.1422;
   365    3.232               0              61            -249          0.1477;
   366    3.241               0              57            -260          0.1380;
   367    3.249               0              52            -262          0.1349;
   368    3.258               0              49            -258          0.1410;
   369    3.267               0              46            -246          0.1447;
   370    3.276               0              45            -228          0.0989;
   371    3.285               0              43            -205          0.1313;
   372    3.294               0              42            -178          0.0891;
   373    3.303               0              42            -147          0.0708;
   374    3.311               0              42            -115          0.0824;
   375    3.320               0              40             -81          0.1129;
   376    3.329               0              40             -47          0.0751;
   377    3.338               0              40             -14          0.0733;
   378    3.347               0              40              18          0.0714;
   379    3.356               0              43              49         -0.0220;
   380    3.365               0              43              78          0.0311;
   381    3.373               0              44             104          0.0342;
   382    3.382               0              44             126          0.0446;
   383    3.391               0              44             144          0.0336;
   384    3.400               0              46             157         -0.0269;
   385    3.409               0              48             165         -0.0391;
   386    3.418               0              49             168         -0.0238;
   387    3.427               0              49             169         -0.0079;
   388    3.435               0              51             163         -0.0574;
   389    3.444               0              51             154         -0.0043;
   390    3.453               0              51             144         -0.0061;
   391    3.462               0              51             131         -0.0085;
   392    3.471               0              51             117         -0.0110;
   393    3.480               0              51             103         -0.0128;
   394    3.489               0              51              89         -0.0153;
   395    3.497               0              50              77          0.0891;
   396    3.506               0              50              66         -0.0122;
   397    3.515               0              49              56          0.0348;
   398    3.524               0              48              49          0.0372;
   399    3.533               0              47              44          0.0495;
   400    3.542               0              46              41          0.0189;
   401    3.551               0              45              40          0.0165;
   402    3.559               0              44              40          0.0269;
   403    3.568               0              44              43          0.0275;
   404    3.577               0              43              47          0.0244;
   405    3.586               0              43              50          0.0018;
   406    3.595               0              43              54          0.0000;
   407    3.604               0              43              57         -0.0018;
   408    3.613               0              43              59         -0.0037;
   409    3.621               0              43              60         -0.0055;
   410    3.630               0              43              61         -0.0073;
   411    3.639               0              43              61         -0.0092;
   412    3.648               0              43              61         -0.0110;
   413    3.657               0              43              61         -0.0128;
   414    3.666               0              43              60         -0.0147;
   415    3.674               0              43              58         -0.0165;
   416    3.683               0              43              58         -0.0183;
   417    3.692               0              43              58         -0.0201;
   418    3.701               0              43              58         -0.0226;
   419    3.710               0              43              58         -0.0244;
   420    3.719               0              43              58         -0.0263;
   421    3.728               0              43              58         -0.0281;
   422    3.736               0              43              58         -0.0299;
   423    3.745               0              43              58         -0.0311;
   424    3.754               0              43              58         -0.0287;
   425    3.763               0              42              58          0.0409;
   426    3.772               0              42              58         -0.0214;
   427    3.781               0              41              58         -0.0171;
   428    3.790               0              41              58         -0.0311;
   429    3.798               0              41              58         -0.0324;
   430    3.807               0              41              58         -0.0342;
   431    3.816               0              41              58         -0.0360;
   432    3.825               0              41              58         -0.0293;
   433    3.834               0              40              58          0.0281;
   434    3.843               0              39              58         -0.0073;
   435    3.852               0              39              58         -0.0336;
   436    3.860               0              39              58         -0.0348;
   437    3.869               0              39              58         -0.0366;
   438    3.878               0              39              58         -0.0385;
   439    3.887               0              39              58         -0.0403;
   440    3.896               0              39              58         -0.0324;
   441    3.905               0              38              58          0.0201;
   442    3.914               0              37              58         -0.0201;
   443    3.922               0              37              58         -0.0366;
   444    3.931               0              37              58         -0.0385;
   445    3.940               0              37              58         -0.0403;
   446    3.949               0              37              58         -0.0415;
   447    3.958               0              37              58         -0.0433;
   448    3.967               0              37              58         -0.0446;
   449    3.976               0              36              58          0.0250;
   450    3.984               0              35              58         -0.0134;
   451    3.993               0              35              58         -0.0397;
   452    4.002               0              35              58         -0.0409;
   453    4.011               0              35              58         -0.0427;
   454    4.020               0              35              58         -0.0440;
   455    4.029               0              35              58         -0.0415;
   456    4.038               0              35              58         -0.0421;
   457    4.046               0              35              58         -0.0385;
   458    4.055               0              34              58         -0.0391;
   459    4.064               0              34              58         -0.0397;
   460    4.073               0              34              58         -0.0446;
   461    4.082               0              34              58         -0.0452;
   462    4.091               0              34              58         -0.0458;
   463    4.099               0              34              58         -0.0458;
   464    4.108               0              33              58         -0.0427;
   465    4.117               0              33              58         -0.0427;
   466    4.126               0              33              58         -0.0482;
   467    4.135               0              33              58         -0.0537;
   468    4.144               0              33              58         -0.0501;
   469    4.153               0              31              58         -0.0189;
   470    4.161               0              31              58         -0.0476;
   471    4.170               0              31              58         -0.0495;
   472    4.179               0              31              58         -0.0507;
   473    4.188               0              31              58         -0.0519;
   474    4.197               0              31              58         -0.0531;
   475    4.206               0              31              58         -0.0452;
   476    4.215               0              29              58         -0.0183;
   477    4.223               0              29              58         -0.0476;
   478    4.232               0              29              58         -0.0488;
   479    4.241               0              29              58         -0.0501;
   480    4.250               0              29              58         -0.0513;
   481    4.259               0              29              58         -0.0525;
   482    4.268               0              29              58         -0.0495;
   483    4.277               0              28              58          0.0079;
   484    4.285               0              27              58         -0.0226;
   485    4.294               0              27              58         -0.0476;
   486    4.303               0              27              58         -0.0488;
   487    4.312               0              27              58         -0.0501;
   488    4.321               0              27              58         -0.0507;
   489    4.330               0              27              58         -0.0519;
   490    4.339               0              27              58         -0.0531;
   491    4.347               0              27              58         -0.0495;
   492    4.356               0              26              58          0.0256;
   493    4.365               0              25              58         -0.0263;
   494    4.374               0              25              58         -0.0482;
   495    4.383               0              25              58         -0.0488;
   496    4.392               0              25              58         -0.0501;
   497    4.401               0              25              58         -0.0513;
   498    4.409               0              25              58         -0.0525;
   499    4.418               0              25              58         -0.0531;
   500    4.427               0              25              58         -0.0543;
   501    4.436               0              25              58         -0.0556;
   502    4.445               0              25              58         -0.0519;
   503    4.454               0              25              58         -0.0525;
   504    4.463               0              25              58         -0.0525;
   505    4.471               0              25              58         -0.0580;
   506    4.480               0              24              58         -0.0537;
   507    4.489               0              24              58         -0.0275;
   508    4.498               0              24              58         -0.0488;
   509    4.507               0              24              58         -0.0488;
   510    4.516               0              23              58         -0.0531;
   511    4.524               0              23              58         -0.0531;
   512    4.533               0              23              58         -0.0495;
   513    4.542               0              23              58         -0.0580;
   514    4.551               0              23              58         -0.0592;
   515    4.560               0              23              58         -0.0604;
   516    4.569               0              23              58         -0.0568;
   517    4.578               0              23              58         -0.0574;
   518    4.586               0              22              58         -0.0354;
   519    4.595               0              21              58         -0.0379;
   520    4.604               0              21              58         -0.0549;
   521    4.613               0              21              58         -0.0562;
   522    4.622               0              21              58         -0.0568;
   523    4.631               0              21              58         -0.0580;
   524    4.640               0              21              58         -0.0586;
   525    4.648               0              21              58         -0.0598;
   526    4.657               0              21              58         -0.0604;
   527    4.666               0              21              58         -0.0617;
   528    4.675               0              21              58         -0.0580;
   529    4.684               0              21              58         -0.0629;
   530    4.693               0              21              58         -0.0592;
   531    4.702               0              21              58         -0.0635;
   532    4.710               0              20              58         -0.0195;
   533    4.719               0              20              58         -0.0525;
   534    4.728               0              20              58         -0.0525;
   535    4.737               0              19              58         -0.0519;
   536    4.746               0              19              58         -0.0519;
   537    4.755               0              19              58         -0.0604;
   538    4.764               0              19              58         -0.0611;
   539    4.772               0              19              58         -0.0623;
   540    4.781               0              19              58         -0.0629;
   541    4.790               0              19              58         -0.0635;
   542    4.799               0              19              58         -0.0647;
   543    4.808               0              19              58         -0.0611;
   544    4.817               0              19              58         -0.0617;
   545    4.826               0              18              58          0.0098;
   546    4.834               0              17              58         -0.0427;
   547    4.843               0              17              58         -0.0586;
   548    4.852               0              17              58         -0.0592;
   549    4.861               0              17              58         -0.0604;
   550    4.870               0              17              58         -0.0611;
   551    4.879               0              17              58         -0.0617;
   552    4.888               0              17              57         -0.0623;
   553    4.896               0              17              57         -0.0629;
   554    4.905               0              17              57         -0.0592;
   555    4.914               0              17              57         -0.0598;
   556    4.923               0              17              57         -0.0598;
   557    4.932               0              17              57         -0.0598;
   558    4.941               0              16              57         -0.0598;
   559    4.949               0              16              57         -0.0598;
   560    4.958               0              16              57         -0.0604;
   561    4.967               0              16              57         -0.0604;
   562    4.976               0              16              57         -0.0598;
   563    4.985               0              16              57         -0.0598;
   564    4.994               0              16              57         -0.0598;
   565    5.003               0              16              57         -0.0604;
   566    5.011               0              15              57         -0.0604;
   567    5.020               0              15              57         -0.0604;
   568    5.029               0              15              57         -0.0604;
   569    5.038               0              15              57         -0.0604;
   570    5.047               0              15              57         -0.0653;
   571    5.056               0              15              57         -0.0659;
   572    5.065               0              15              57         -0.0665;
   573    5.073               0              15              57         -0.0623;
   574    5.082               0              15              57         -0.0665;
   575    5.091               0              14              57         -0.0495;
   576    5.100               0              13              57         -0.0440;
   577    5.109               0              13              57         -0.0556;
   578    5.118               0              15              57         -0.0678;
   579    5.127               0              14              57          0.0031;
   580    5.135               0              12              57         -0.0031;
   581    5.144               0              12              57         -0.0574;
   582    5.153               0              12              57         -0.0574;
   583    5.162               0              12              57         -0.0580;
   584    5.171               0              12              57         -0.0586;
   585    5.180               0              12              57         -0.0592;
   586    5.189               0              12              57         -0.0598;
   587    5.197               0              12              57         -0.0556;
   588    5.206               0              12              57         -0.0556;
   589    5.215               0              12              57         -0.0556;
   590    5.224               0              12              57         -0.0556;
   591    5.233               0              11              56         -0.0556;
   592    5.242               0              11              56         -0.0507;
   593    5.251               0              11              56         -0.0549;
   594    5.259               0              11              56         -0.0549;
   595    5.268               0              11              56         -0.0592;
   596    5.277               0              11              56         -0.0598;
   597    5.286               0              11              56         -0.0604;
   598    5.295               0              11              56         -0.0604;
   599    5.304               0              11              56         -0.0611;
   600    5.313               0              11              56         -0.0617;
   601    5.321               0              11              56         -0.0623;
   602    5.330               0              11              56         -0.0629;
   603    5.339               0              11              56         -0.0629;
   604    5.348               0              11              56         -0.0635;
   605    5.357               0              11              56         -0.0641;
   606    5.366               0              11              56         -0.0647;
   607    5.374               0              11              56         -0.0604;
   608    5.383               0              11              56         -0.0604;
   609    5.392               0              11              56         -0.0653;
   610    5.401               0              10              56         -0.0525;
   611    5.410               0              10              56         -0.0513;
   612    5.419               0               9              56         -0.0507;
   613    5.428               0               9              56         -0.0495;
   614    5.436               0               9              56         -0.0580;
   615    5.445               0               9              56         -0.0586;
   616    5.454               0               9              56         -0.0592;
   617    5.463               0               9              56         -0.0592;
   618    5.472               0               9              56         -0.0598;
   619    5.481               0               9              56         -0.0604;
   620    5.490               0               9              56         -0.0604;
   621    5.498               0               9              56         -0.0611;
   622    5.507               0               9              56         -0.0617;
   623    5.516               0               9              56         -0.0617;
   624    5.525               0               9              56         -0.0623;
   625    5.534               0               9              56         -0.0623;
   626    5.543               0               9              56         -0.0629;
   627    5.552               0               9              56         -0.0635;
   628    5.560               0               9              56         -0.0635;
   629    5.569               0               9              56         -0.0641;
   630    5.578               0               9              56         -0.0598;
   631    5.587               0               9              56         -0.0647;
   632    5.596               0               8              56         -0.0427;
   633    5.605               0               7              56         -0.0403;
   634    5.614               0               7              56         -0.0562;
   635    5.622               0               9              55         -0.0635;
   636    5.631               0               9              55         -0.0641;
   637    5.640               0               7              55          0.0024;
   638    5.649               0               6              55         -0.0525;
   639    5.658               0               8              55         -0.1593;
   640    5.667               0               8              55         -0.0604;
   641    5.676               0               7              55          0.0104;
   642    5.684               0               7              55         -0.0562;
   643    5.693               0               7              55         -0.0562;
   644    5.702               0               7              55         -0.0568;
   645    5.711               0               7              55         -0.0568;
   646    5.720               0               7              55         -0.0574;
   647    5.729               0               7              55         -0.0574;
   648    5.738               0               7              55         -0.0580;
   649    5.746               0               7              54         -0.0580;
   650    5.755               0               7              54         -0.0586;
   651    5.764               0               7              54         -0.0586;
   652    5.773               0               7              54         -0.0592;
   653    5.782               0               7              54         -0.0592;
   654    5.791               0               7              54         -0.0598;
   655    5.799               0               7              54         -0.0598;
   656    5.808               0               7              54         -0.0598;
   657    5.817               0               7              54         -0.0604;
   658    5.826               0               7              54         -0.0604;
   659    5.835               0               7              54         -0.0611;
   660    5.844               0               6              54         -0.0256;
   661    5.853               0               6              54         -0.0543;
   662    5.861               0               6              54         -0.0543;
   663    5.870               0               6              54         -0.0543;
   664    5.879               0               6              54         -0.0586;
   665    5.888               0               6              54         -0.0586;
   666    5.897               0               6              54         -0.0586;
   667    5.906               0               6              54         -0.0586;
   668    5.915               0               6              54         -0.0543;
   669    5.923               0               6              54         -0.0543;
   670    5.932               0               5              54         -0.0543;
   671    5.941               0               5              54         -0.0586;
   672    5.950               0               5              54         -0.0586;
   673    5.959               0               5              54         -0.0586;
   674    5.968               0               5              54         -0.0543;
   675    5.977               0               5              54         -0.0543;
   676    5.985               0               5              54         -0.0543]
