 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
    63    0.558            1000             972             893          0.3864;
    64    0.567            1000             968             894          0.7473;
    65    0.576            1000             970             894          0.5458;
    66    0.584            1000             974             892          0.3639;
    67    0.593            1000             969             889          0.8034;
    68    0.602            1000             971             886          0.3889;
    69    0.611            1000             975             882          0.4621;
    70    0.620            1000             971             880          0.6361;
    71    0.629            1000             973             879          0.4005;
    72    0.638            1000             975             879          0.4780;
    73    0.646            1000             971             879          0.7063;
    74    0.655            1000             974             880          0.3547;
    75    0.664            1000             975             881          0.5232;
    76    0.673            1000             972             882          0.6386;
    77    0.682            1000             975             883          0.3578;
    78    0.691            1000             976             883          0.5214;
    79    0.699            1000             972             883          0.6624;
    80    0.708            1000             976             883          0.3938;
    81    0.717            1000             976             883          0.5250;
    82    0.726            1000             973             883          0.6996;
    83    0.735            1000             975             883          0.4353;
    84    0.744            1000             978             883          0.4518;
    85    0.753            1000             974             883          0.6551;
    86    0.761            1000             976             883          0.4335;
    87    0.770            1000             977             883          0.5263;
    88    0.779            1000             976             883          0.6343;
    89    0.788            1000             976             883          0.5360;
    90    0.797            1000             977             883          0.4658;
    91    0.806            1000             978             883          0.5256;
    92    0.815            1000             975             883          0.6404;
    93    0.823            1000             978             883          0.3779;
    94    0.832            1000             979             883          0.4902;
    95    0.841            1000             976             883          0.6013;
    96    0.850            1000             978             883          0.4335;
    97    0.859            1000             979             883          0.4933;
    98    0.868            1000             976             883          0.6923;
    99    0.877            1000             978             883          0.4365;
   100    0.885            1000             979             883          0.5293;
   101    0.894            1000             979             883          0.5305;
   102    0.903            1000             978             883          0.5385;
   103    0.912            1000             979             883          0.4683;
   104    0.921            1000             980             883          0.5281;
   105    0.930            1000             978             883          0.6893;
   106    0.939            1000             979             883          0.5446;
   107    0.947            1000             982             883          0.4383;
   108    0.956            1000             978             883          0.7076;
   109    0.965            1000             980             883          0.3962;
   110    0.974            1000             982             883          0.5238;
   111    0.983            1000             978             883          0.6789;
   112    0.992            1000             981             883          0.3938;
   113    1.001            1000             983             883          0.4597;
   114    1.009            1000             979             883          0.6331;
   115    1.018            1000             981             883          0.4359;
   116    1.027            1000             982             883          0.5287;
   117    1.036            1000             980             883          0.6361;
   118    1.045            1000             981             883          0.5452;
   119    1.054            1000             984             883          0.4219;
   120    1.063            1000             980             883          0.7076;
   121    1.071            1000             982             883          0.3962;
   122    1.080            1000             983             883          0.5287;
   123    1.089            1000             982             883          0.6361;
   124    1.098            1000             982             883          0.5379;
   125    1.107            1000             983             883          0.4670;
   126    1.116            1000             983             883          0.5342;
   127    1.124            1000             983             883          0.5348;
   128    1.133            1000             983             883          0.5360;
   129    1.142            1000             983             883          0.5366;
   130    1.151            1000             983             883          0.5372;
   131    1.160            1000             983             883          0.5379;
   132    1.169            1000             983             883          0.5391;
   133    1.178            1000             983             883          0.5397;
   134    1.186            1000             983             883          0.5403;
   135    1.195            1000             983             883          0.5409;
   136    1.204            1000             983             883          0.5421;
   137    1.213            1000             983             883          0.5427;
   138    1.222            1000             983             883          0.5433;
   139    1.231            1000             983             883          0.5440;
   140    1.240            1000             983             883          0.5092;
   141    1.248            1000             983             883          0.5385;
   142    1.257            1000             983             883          0.5391;
   143    1.266            1000             983             883          0.5391;
   144    1.275            1000             983             883          0.5397;
   145    1.284            1000             983             883          0.5403;
   146    1.293            1000             983             883          0.5403;
   147    1.302            1000             984             883          0.5409;
   148    1.310            1000             984             883          0.5452;
   149    1.319            1000             984             883          0.5458;
   150    1.328            1000             984             883          0.5464;
   151    1.337            1000             984             883          0.5464;
   152    1.346            1000             984             883          0.5470;
   153    1.355            1000             984             883          0.5476;
   154    1.364            1000             984             883          0.5433;
   155    1.372            1000             984             883          0.5440;
   156    1.381            1000             984             883          0.5440;
   157    1.390            1000             984             883          0.5446;
   158    1.399            1000             984             883          0.5446;
   159    1.408            1000             984             883          0.5452;
   160    1.417            1000             984             883          0.5458;
   161    1.426            1000             984             883          0.5501;
   162    1.434            1000             985             883          0.5507;
   163    1.443            1000             985             883          0.5507;
   164    1.452            1000             985             883          0.5513;
   165    1.461            1000             985             883          0.5513;
   166    1.470            1000             985             883          0.5519;
   167    1.479            1000             985             883          0.5476;
   168    1.488            1000             985             883          0.5440;
   169    1.496            1000             985             883          0.5476;
   170    1.505            1000             985             883          0.5482;
   171    1.514            1000             985             883          0.5482;
   172    1.523            1000             985             883          0.5531;
   173    1.532            1000             985             883          0.5531;
   174    1.541            1000             986             883          0.5495;
   175    1.549            1000             986             883          0.5495;
   176    1.558            1000             986             883          0.5537;
   177    1.567            1000             986             883          0.5317;
   178    1.576            1000             986             883          0.5488;
   179    1.585            1000             986             883          0.5482;
   180    1.594            1000             986             883          0.5531;
   181    1.603            1000             986             883          0.5488;
   182    1.611            1000             987             883          0.5488;
   183    1.620            1000             987             883          0.5488;
   184    1.629            1000             987             883          0.5488;
   185    1.638            1000             987             883          0.5488;
   186    1.647            1000             987             883          0.5488;
   187    1.656            1000             987             883          0.5537;
   188    1.665            1000             987             883          0.5543;
   189    1.673            1000             987             883          0.5549;
   190    1.682            1000             987             883          0.5556;
   191    1.691            1000             987             883          0.5513;
   192    1.700            1000             987             883          0.5519;
   193    1.709            1000             987             883          0.5519;
   194    1.718            1000             988             883          0.5391;
   195    1.727            1000             988             883          0.5421;
   196    1.735            1000             988             883          0.5562;
   197    1.744            1000             989             883          0.4853;
   198    1.753            1000             990             883          0.4908;
   199    1.762            1000             988             883          0.6966;
   200    1.771            1000             989             883          0.4536;
   201    1.780            1000             991             883          0.5122;
   202    1.789            1000             988             883          0.7241;
   203    1.797            1000             990             883          0.4499;
   204    1.806            1000             991             883          0.5427;
   205    1.815            1000             991             883          0.5427;
   206    1.824            1000             990             883          0.5507;
   207    1.833            1000             991             883          0.4402;
   208    1.842            1000             992             883          0.5391;
   209    1.851            1000             991             883          0.5470;
   210    1.859            1000             991             883          0.5476;
   211    1.868            1000             991             883          0.5476;
   212    1.877            1000             992             883          0.5433;
   213    1.886            1000             992             883          0.5440;
   214    1.895            1000             991             883          0.6154;
   215    1.904            1000             991             883          0.5495;
   216    1.913            1000             993             883          0.4560;
   217    1.921            1000             992             883          0.6447;
   218    1.930            1000             990             883          0.5531;
   219    1.939            1000             993             883          0.4389;
   220    1.948            1000             992             883          0.5391;
   221    1.957            1000             990             883          0.5952;
   222    1.966            1000             994             883          0.3138;
   223    1.974            1000             994             883          0.5348;
   224    1.983            1000             990             883          0.6459;
   225    1.992            1000             994             883          0.2973;
   226    2.001            1000             994             883          0.6380;
   227    2.010            1000             991             883          0.5757;
   228    2.019            1000             994             883          0.3736;
   229    2.028            1000             994             883          0.5153;
   230    2.036            1000             990             883          0.6484;
   231    2.045            1000             994             883          0.3718;
   232    2.054            1000             994             883          0.5330;
   233    2.063            1000             991             883          0.6111;
   234    2.072            1000             994             883          0.3394;
   235    2.081            1000             995             883          0.6068;
   236    2.090            1000             992             883          0.5873;
   237    2.098            1000             995             883          0.3315;
   238    2.107            1000             995             883          0.5299;
   239    2.116            1000             990             883          0.6795;
   240    2.125            1000             996             883          0.3559;
   241    2.134            1000             994             883          0.6374;
   242    2.143            1000             992             883          0.5507;
   243    2.152            1000             995             883          0.4725;
   244    2.160            1000             995             883          0.5366;
   245    2.169            1000             992             883          0.6508;
   246    2.178            1000             995             883          0.3602;
   247    2.187            1000             996             883          0.5324;
   248    2.196            1000             992             883          0.6477;
   249    2.205            1000             995             883          0.3700;
   250    2.214            1000             996             883          0.4951;
   251    2.222            1000             991             883          0.6862;
   252    2.231            1000             996             883          0.3107;
   253    2.240            1000             995             883          0.6355;
   254    2.249            1000             992             883          0.6197;
   255    2.258            1000             996             883          0.3907;
   256    2.267            1000             995             883          0.6361;
   257    2.276            1000             992             883          0.5873;
   258    2.284            1000             997             883          0.3663;
   259    2.293            1000             994             883          0.6996;
   260    2.302            1000             992             883          0.5842;
   261    2.311            1000             998             883          0.3480;
   262    2.320            1000             993             883          0.7473;
   263    2.329            1000             994             883          0.4487;
   264    2.338            1000             998             883          0.4438;
   265    2.346            1000             993             883          0.7088;
   266    2.355            1000             996             883          0.3651;
   267    2.364            1000             997             883          0.5275;
   268    2.373            1000             992             883          0.7100;
   269    2.382            1000             998             883          0.2057;
   270    2.391            1000             996             883          0.7186;
   271    2.399            1000             992             883          0.6239;
   272    2.408            1000             998             883          0.3419;
   273    2.417            1000             995             883          0.7418;
   274    2.426            1000             993             883          0.5531;
   275    2.435            1000             998             883          0.4170;
   276    2.444            1000             994             883          0.7692;
   277    2.453            1000             994             883          0.4890;
   278    2.461            1000             999             883          0.4377;
   279    2.470            1000             993             883          0.7295;
   280    2.479            1000             996             883          0.3675;
   281    2.488            1000             998             883          0.5299;
   282    2.497            1000             994             883          0.6490;
   283    2.506            1000             996             883          0.4432;
   284    2.515            1000             998             883          0.5140;
   285    2.523            1000             994             883          0.6374;
   286    2.532            1000             997             883          0.3858;
   287    2.541            1000             997             883          0.5311;
   288    2.550            1000             994             883          0.6172;
   289    2.559            1000             997             883          0.3553;
   290    2.568            1000             998             883          0.5317;
   291    2.577            1000             994             883          0.6343;
   292    2.585            1000             998             883          0.3333;
   293    2.594            1000             998             883          0.5317;
   294    2.603            1000             994             883          0.6429;
   295    2.612            1000             998             883          0.3028;
   296    2.621            1000             996             883          0.6343;
   297    2.630            1000             994             883          0.5897;
   298    2.639            1000             998             883          0.3895;
   299    2.647            1000             997             883          0.6398;
   300    2.656            1000             995             883          0.5519;
   301    2.665            1000             998             883          0.3346;
   302    2.674            1000             996             883          0.7155;
   303    2.683            1000             994             883          0.5696;
   304    2.692            1000             999             883          0.4072;
   305    2.701            1000             995             883          0.7827;
   306    2.709            1000             994             883          0.5537;
   307    2.718            1000             999             883          0.4505;
   308    2.727            1000             995             883          0.6972;
   309    2.736            1000             995             883          0.5495;
   310    2.745            1000             999             883          0.4389;
   311    2.754            1000             995             883          0.7155;
   312    2.763            1000             997             884          0.5495;
   313    2.771            1000             999             884          0.4640;
   314    2.780            1000             995             884          0.7155;
   315    2.789            1000             997             884          0.5501;
   316    2.798            1000             999             884          0.4646;
   317    2.807            1000             995             884          0.6941;
   318    2.816            1000             997             884          0.5507;
   319    2.824            1000             999             884          0.4731;
   320    2.833            1000             995             884          0.6722;
   321    2.842            1000             997             884          0.5513;
   322    2.851            1000            1000             884          0.4322;
   323    2.860            1000             995             884          0.7210;
   324    2.869            1000             998             884          0.3608;
   325    2.878            1000             999             884          0.5317;
   326    2.886            1000             995             884          0.6758;
   327    2.895            1000             998             884          0.3651;
   328    2.904            1000             999             884          0.5324;
   329    2.913            1000             995             884          0.6184;
   330    2.922            1000             999             884          0.3339;
   331    2.931            1000             999             884          0.5971;
   332    2.940            1000             995             884          0.6184;
   333    2.948            1000             998             884          0.4383;
   334    2.957            1000             998             884          0.5330;
   335    2.966            1000             995             884          0.5940;
   336    2.975            1000             999             884          0.2814;
   337    2.984            1000             997             884          0.7057;
   338    2.993            1000             994             884          0.6245;
   339    3.002               0            1000             884          0.3639;
   340    3.010               0             945             882         -1.6929;
   341    3.019               0             743             880          3.5079;
   342    3.028               0             700             884         -2.2833;
   343    3.037               0             569             867          2.5153;
   344    3.046               0             523             860         -1.3291;
   345    3.055               0             450             837          1.2381;
   346    3.064               0             395             813         -0.4737;
   347    3.072               0             359             776          0.3492;
   348    3.081               0             304             734          0.0653;
   349    3.090               0             291             687         -0.5317;
   350    3.099               0             235             629          0.9335;
   351    3.108               0             241             571         -1.5098;
   352    3.117               0             186             501          1.5201;
   353    3.126               0             196             436         -1.5580;
   354    3.134               0             154             357          1.3504;
   355    3.143               0             152             288         -0.9377;
   356    3.152               0             134             210          0.8785;
   357    3.161               0             117             141         -0.3571;
   358    3.170               0             116              69          0.1392;
   359    3.179               0              88               5          0.3938;
   360    3.188               0             103             -56         -0.7741;
   361    3.196               0              64            -113          1.2479;
   362    3.205               0              89            -158         -1.4054;
   363    3.214               0              50            -203          1.7369;
   364    3.223               0              71            -231         -1.3516;
   365    3.232               0              44            -259          1.4310;
   366    3.241               0              52            -268         -0.8736;
   367    3.249               0              45            -274          0.8248;
   368    3.258               0              34            -266         -0.2198;
   369    3.267               0              45            -254          0.0501;
   370    3.276               0              22            -233          0.5543;
   371    3.285               0              48            -206         -0.8596;
   372    3.294               0              15            -179          1.3358;
   373    3.303               0              46            -143         -1.4274;
   374    3.311               0              15            -114          1.6001;
   375    3.320               0              38             -75         -1.2662;
   376    3.329               0              24             -44          1.1667;
   377    3.338               0              30              -5         -0.7991;
   378    3.347               0              34              25          0.4701;
   379    3.356               0              23              59         -0.1502;
   380    3.365               0              41              85         -0.2295;
   381    3.373               0              20             109          0.6074;
   382    3.382               0              49             131         -1.0690;
   383    3.391               0              19             145          1.3095;
   384    3.400               0              49             162         -1.4646;
   385    3.409               0              22             166          1.4280;
   386    3.418               0              46             175         -1.3187;
   387    3.427               0              30             173          1.0775;
   388    3.435               0              37             173         -0.8498;
   389    3.444               0              40             166          0.4780;
   390    3.453               0              30             160         -0.1850;
   391    3.462               0              46             150         -0.2589;
   392    3.471               0              24             140          0.7186;
   393    3.480               0              53             131         -1.1728;
   394    3.489               0              20             117          1.3791;
   395    3.497               0              51             111         -1.5830;
   396    3.506               0              20              95          1.5812;
   397    3.515               0              44              88         -1.3828;
   398    3.524               0              27              72          1.1764;
   399    3.533               0              34              64         -0.8205;
   400    3.542               0              36              49          0.5379;
   401    3.551               0              24              41         -0.1258;
   402    3.559               0              40              31         -0.2045;
   403    3.568               0              18              23          0.5586;
   404    3.577               0              45              18         -1.0501;
   405    3.586               0              14              11          1.3016;
   406    3.595               0              42              11         -1.3846;
   407    3.604               0              14               5          1.5049;
   408    3.613               0              39               7         -1.3523;
   409    3.621               0              19               4          1.2131;
   410    3.630               0              28               8         -0.8584;
   411    3.639               0              29               7          0.5940;
   412    3.648               0              19              10         -0.2009;
   413    3.657               0              34              12         -0.1557;
   414    3.666               0              13              12          0.5458;
   415    3.674               0              41              15         -1.0214;
   416    3.683               0               9              14          1.3260;
   417    3.692               0              39              18         -1.4316;
   418    3.701               0              10              16          1.5208;
   419    3.710               0              34              19         -1.3419;
   420    3.719               0              18              16          1.1600;
   421    3.728               0              24              19         -0.7668;
   422    3.736               0              27              17          0.4695;
   423    3.745               0              16              17         -0.1129;
   424    3.754               0              33              17         -0.2564;
   425    3.763               0              10              14          0.7002;
   426    3.772               0              39              17         -1.1142;
   427    3.781               0               8              13          1.3278;
   428    3.790               0              36              16         -1.3773;
   429    3.798               0              10              12          1.3968;
   430    3.807               0              30              15         -1.1526;
   431    3.816               0              17              12          1.0611;
   432    3.825               0              22              14         -0.7674;
   433    3.834               0              26              13          0.4640;
   434    3.843               0              14              13         -0.0885;
   435    3.852               0              31              15         -0.2998;
   436    3.860               0               8              12          0.7247;
   437    3.869               0              36              15         -1.0726;
   438    3.878               0               7              12          1.2607;
   439    3.887               0              34              15         -1.3156;
   440    3.896               0              10              13          1.3162;
   441    3.905               0              27              16         -1.1435;
   442    3.914               0              16              13          0.9988;
   443    3.922               0              19              15         -0.7015;
   444    3.931               0              24              14          0.3608;
   445    3.940               0              12              14          0.0415;
   446    3.949               0              30              16         -0.3779;
   447    3.958               0               6              13          0.8077;
   448    3.967               0              34              16         -1.1300;
   449    3.976               0               4              13          1.3822;
   450    3.984               0              33              15         -1.4170;
   451    3.993               0               6              12          1.4267;
   452    4.002               0              26              14         -1.2118;
   453    4.011               0              13              11          1.0220;
   454    4.020               0              17              13         -0.7002;
   455    4.029               0              23              12          0.3486;
   456    4.038               0              10              13         -0.0299;
   457    4.046               0              28              14         -0.3901;
   458    4.055               0               4              11          0.8089;
   459    4.064               0              33              15         -1.1294;
   460    4.073               0               3              12          1.3742;
   461    4.082               0              31              15         -1.4231;
   462    4.091               0               6              12          1.3510;
   463    4.099               0              23              15         -1.1148;
   464    4.108               0              14              13          0.8938;
   465    4.117               0              14              14         -0.5745;
   466    4.126               0              22              13          0.2204;
   467    4.135               0               7              13          0.1166;
   468    4.144               0              27              14         -0.4829;
   469    4.153               0               2              11          0.8773;
   470    4.161               0              31              14         -1.2137;
   471    4.170               0               1              11          1.3797;
   472    4.179               0              29              14         -1.3974;
   473    4.188               0               4              11          1.3437;
   474    4.197               0              22              14         -1.1392;
   475    4.206               0              12              12          0.9493;
   476    4.215               0              13              14         -0.6032;
   477    4.223               0              20              13          0.2900;
   478    4.232               0               6              13          0.1197;
   479    4.241               0              26              14         -0.4597;
   480    4.250               0              -1              11          0.8626;
   481    4.259               0              29              14         -1.2198;
   482    4.268               0              -0              11          1.3907;
   483    4.277               0              27              14         -1.3797;
   484    4.285               0               3              11          1.3053;
   485    4.294               0              21              14         -1.1190;
   486    4.303               0              11              11          0.9164;
   487    4.312               0              12              13         -0.5916;
   488    4.321               0              19              12          0.2424;
   489    4.330               0               5              12          0.1068;
   490    4.339               0              24              13         -0.4756;
   491    4.347               0              -2              11          0.8694;
   492    4.356               0              27              14         -1.1917;
   493    4.365               0              -1              11          1.3309;
   494    4.374               0              25              14         -1.3443;
   495    4.383               0               3              10          1.1886;
   496    4.392               0              18              13         -1.0061;
   497    4.401               0              11              11          0.8309;
   498    4.409               0              10              12         -0.5397;
   499    4.418               0              18              12          0.2137;
   500    4.427               0               3              11          0.1160;
   501    4.436               0              23              13         -0.5311;
   502    4.445               0              -3              10          0.9609;
   503    4.454               0              28              14         -1.2937;
   504    4.463               0              -3              10          1.4683;
   505    4.471               0              26              14         -1.4811;
   506    4.480               0               0              11          1.3889;
   507    4.489               0              18              13         -1.1429;
   508    4.498               0               9              11          0.8968;
   509    4.507               0               9              13         -0.5757;
   510    4.516               0              16              12          0.2918;
   511    4.524               0               3              11          0.0916;
   512    4.533               0              22              12         -0.4768;
   513    4.542               0              -3              10          0.8767;
   514    4.551               0              26              13         -1.2063;
   515    4.560               0              -4               9          1.4017;
   516    4.569               0              25              13         -1.4151;
   517    4.578               0              -1               9          1.3822;
   518    4.586               0              18              12         -1.1654;
   519    4.595               0               8              10          0.9365;
   520    4.604               0               8              12         -0.5580;
   521    4.613               0              16              12          0.2387;
   522    4.622               0               2              12          0.1252;
   523    4.631               0              20              13         -0.5580;
   524    4.640               0              -6              10          0.9145;
   525    4.648               0              25              13         -1.2595;
   526    4.657               0              -5              10          1.4463;
   527    4.666               0              24              13         -1.4573;
   528    4.675               0              -2               9          1.3608;
   529    4.684               0              17              11         -1.1825;
   530    4.693               0               6               9          1.0214;
   531    4.702               0               7              11         -0.5708;
   532    4.710               0              16              10          0.2088;
   533    4.719               0               0               9          0.1294;
   534    4.728               0              20              11         -0.5147;
   535    4.737               0              -6               9          0.9774;
   536    4.746               0              25              12         -1.2808;
   537    4.755               0              -6              10          1.4219;
   538    4.764               0              22              13         -1.4219;
   539    4.772               0              -0              10          1.2576;
   540    4.781               0              15              12         -1.0641;
   541    4.790               0               8              10          0.8303;
   542    4.799               0               5              11         -0.4237;
   543    4.808               0              15              10          0.1044;
   544    4.817               0              -2               9          0.2888;
   545    4.826               0              19              11         -0.6654;
   546    4.834               0              -8               8          1.0733;
   547    4.843               0              23              11         -1.3663;
   548    4.852               0              -6               8          1.4634;
   549    4.861               0              21              11         -1.3639;
   550    4.870               0              -0               8          1.1917;
   551    4.879               0              13              11         -0.9609;
   552    4.888               0               8               9          0.7564;
   553    4.896               0               4              10         -0.4011;
   554    4.905               0              14              10          0.0464;
   555    4.914               0              -2              10          0.3162;
   556    4.923               0              19              12         -0.7057;
   557    4.932               0              -8               9          1.0733;
   558    4.941               0              22              12         -1.3400;
   559    4.949               0              -7               9          1.4719;
   560    4.958               0              20              12         -1.4322;
   561    4.967               0              -1               9          1.2424;
   562    4.976               0              12              11         -1.0043;
   563    4.985               0               7               9          0.7882;
   564    4.994               0               3              10         -0.4573;
   565    5.003               0              14               9          0.1190;
   566    5.011               0              -3               9          0.2131;
   567    5.020               0              18              10         -0.5281;
   568    5.029               0              -9               8          0.9878;
   569    5.038               0              22              11         -1.3144;
   570    5.047               0              -8               8          1.4084;
   571    5.056               0              20              11         -1.4023;
   572    5.065               0              -4               8          1.2991;
   573    5.073               0              12              11         -1.0537;
   574    5.082               0               5               9          0.8126;
   575    5.091               0               3              11         -0.4249;
   576    5.100               0              13              10          0.0836;
   577    5.109               0              -4               9          0.2491;
   578    5.118               0              17              11         -0.6740;
   579    5.127               0              -9               8          1.0818;
   580    5.135               0              22              11         -1.3883;
   581    5.144               0              -9               8          1.5263;
   582    5.153               0              19              11         -1.4744;
   583    5.162               0              -3               8          1.2882;
   584    5.171               0              10              10         -0.9915;
   585    5.180               0               6               8          0.7558;
   586    5.189               0               1               9         -0.4090;
   587    5.197               0              13               9          0.0360;
   588    5.206               0              -5               9          0.2772;
   589    5.215               0              17              11         -0.7051;
   590    5.224               0             -10               8          1.0659;
   591    5.233               0              20              11         -1.3010;
   592    5.242               0              -9               8          1.4420;
   593    5.251               0              18              11         -1.4066;
   594    5.259               0              -3               8          1.2766;
   595    5.268               0              10              10         -1.0073;
   596    5.277               0               4               8          0.8645;
   597    5.286               0               2              10         -0.4915;
   598    5.295               0              12               9          0.1368;
   599    5.304               0              -5               9          0.2338;
   600    5.313               0              17              10         -0.6661;
   601    5.321               0             -10               8          1.1184;
   602    5.330               0              21              11         -1.3926;
   603    5.339               0             -10               7          1.4805;
   604    5.348               0              19              10         -1.4383;
   605    5.357               0              -4               7          1.2680;
   606    5.366               0              10              10         -1.0275;
   607    5.374               0               4               8          0.8181;
   608    5.383               0               1               9         -0.4896;
   609    5.392               0              11               9          0.1471;
   610    5.401               0              -5               9          0.2204;
   611    5.410               0              16              10         -0.6813;
   612    5.419               0             -13               8          1.1252;
   613    5.428               0              21              11         -1.4280;
   614    5.436               0             -11               8          1.4737;
   615    5.445               0              18              11         -1.4274;
   616    5.454               0              -4               7          1.2350;
   617    5.463               0               9              10         -1.0116;
   618    5.472               0               5               8          0.7625;
   619    5.481               0              -1               9         -0.2912;
   620    5.490               0              12               9         -0.0006;
   621    5.498               0              -6               7          0.3327;
   622    5.507               0              18               9         -0.7784;
   623    5.516               0             -12               7          1.1099;
   624    5.525               0              20              10         -1.3541;
   625    5.534               0              -9               7          1.4731;
   626    5.543               0              17              11         -1.3889;
   627    5.552               0              -4               8          1.1838;
   628    5.560               0               8              11         -0.9072;
   629    5.569               0               5               9          0.6459;
   630    5.578               0              -1               9         -0.2582;
   631    5.587               0              11               9         -0.0910;
   632    5.596               0              -6               8          0.3950;
   633    5.605               0              18              10         -0.8211;
   634    5.614               0             -11               7          1.1526;
   635    5.622               0              18              10         -1.3327;
   636    5.631               0             -10               7          1.4029;
   637    5.640               0              15              10         -1.3394;
   638    5.649               0              -4               7          1.1435;
   639    5.658               0               7              10         -0.9219;
   640    5.667               0               5               9          0.6215;
   641    5.676               0              -2              10         -0.2643;
   642    5.684               0              11              10         -0.0794;
   643    5.693               0              -7               8          0.4158;
   644    5.702               0              18              10         -0.8480;
   645    5.711               0             -12               6          1.2015;
   646    5.720               0              18               8         -1.3455;
   647    5.729               0             -11               5          1.4158;
   648    5.738               0              15               8         -1.3278;
   649    5.746               0              -4               5          1.1410;
   650    5.755               0               7               8         -0.9231;
   651    5.764               0               5               6          0.5806;
   652    5.773               0              -2               8         -0.2418;
   653    5.782               0              11               9         -0.1129;
   654    5.791               0              -7               7          0.4841;
   655    5.799               0              18              10         -0.8993;
   656    5.808               0             -12               7          1.1874;
   657    5.817               0              18              10         -1.3742;
   658    5.826               0             -11               7          1.4267;
   659    5.835               0              14              10         -1.3059;
   660    5.844               0              -4               7          1.1294;
   661    5.853               0               5               9         -0.8492;
   662    5.861               0               4               7          0.6197;
   663    5.870               0              -2               7         -0.2851;
   664    5.879               0              10               7         -0.0714;
   665    5.888               0              -8               5          0.3950;
   666    5.897               0              17               8         -0.8419;
   667    5.906               0             -12               4          1.1361;
   668    5.915               0              17               8         -1.2882;
   669    5.923               0             -11               5          1.3755;
   670    5.932               0              14               8         -1.2918;
   671    5.941               0              -4               6          1.1349;
   672    5.950               0               6               9         -0.9164;
   673    5.959               0               4               7          0.6398;
   674    5.968               0              -2               8         -0.3523;
   675    5.977               0              10               8         -0.0415;
   676    5.985               0              -8               7          0.3504]
