Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
10:41:38 AM, 95.84, 161.6023, 0.7429, 74, 23.72
10:41:39 AM, 95.84, 161.4025, 0.7429, 74, 24.11
10:41:40 AM, 95.84, 163.0006, 0.7429, 74, 22.94
10:41:41 AM, 96.03, 161.6023, 0.7429, 74, 24.49
10:41:42 AM, 96.03, 162.2016, 0.6940, 74, 23.72
10:41:43 AM, 95.84, 161.4025, 0.7429, 74, 24.11
10:41:44 AM, 95.84, 161.6023, 0.6989, 74, 24.11
10:41:45 AM, 95.84, 161.0030, 0.7527, 74, 24.11
10:41:46 AM, 95.84, 161.4025, 0.7234, 74, 24.30
10:41:47 AM, 95.84, 161.2028, 0.7527, 74, 23.72
10:41:48 AM, 95.64, 161.4025, 0.7331, 74, 24.11
10:41:49 AM, 95.84, 161.6023, 0.7429, 74, 24.49
10:41:50 AM, 95.84, 161.4025, 0.7331, 74, 24.49
10:41:51 AM, 95.84, 161.4025, 0.7185, 74, 24.11
10:41:52 AM, 96.03, 161.4025, 0.7429, 74, 23.72
10:41:53 AM, 96.03, 161.8021, 0.7038, 74, 24.49
10:41:54 AM, 95.84, 161.6023, 0.7185, 74, 23.72
10:41:55 AM, 95.64, 161.8021, 0.7429, 74, 23.72
10:41:56 AM, 95.45, 161.4025, 0.7429, 74, 23.52
10:41:57 AM, 95.64, 161.4025, 0.7380, 74, 24.49
10:41:58 AM, 95.84, 161.8021, 0.7478, 74, 24.11
10:41:59 AM, 96.03, 161.0030, 0.7527, 74, 24.49
10:42:00 AM, 96.03, 162.0018, 0.6940, 74, 24.49
10:42:01 AM, 95.84, 162.0018, 0.7136, 74, 24.11
10:42:02 AM, 95.84, 161.4025, 0.7429, 74, 24.11
10:42:03 AM, 95.84, 161.4025, 0.7283, 74, 23.52
10:42:04 AM, 95.84, 161.4025, 0.6989, 74, 24.11
10:42:05 AM, 96.03, 162.4013, 0.6989, 74, 24.49
10:42:06 AM, 96.03, 161.8021, 0.6989, 74, 23.13
10:42:07 AM, 96.03, 161.8021, 0.6989, 74, 24.11
10:42:08 AM, 95.84, 161.8021, 0.7820, 74, 21.58
10:42:09 AM, 95.84, 161.6023, 0.7234, 74, 23.91
10:42:10 AM, 95.84, 161.4025, 0.7380, 74, 24.30
10:42:11 AM, 95.84, 161.4025, 0.7527, 74, 23.33
10:42:12 AM, 95.64, 161.4025, 0.7380, 74, 24.49
10:42:13 AM, 95.45, 161.4025, 0.7625, 74, 24.11
10:42:14 AM, 95.26, 161.4025, 0.7625, 74, 24.30
10:42:15 AM, 95.26, 161.0030, 0.7771, 74, 24.49
10:42:16 AM, 95.64, 160.8033, 0.7771, 74, 24.88
10:42:17 AM, 95.84, 161.2028, 0.7527, 74, 24.49
10:42:18 AM, 95.84, 161.6023, 0.7283, 74, 23.91
10:42:19 AM, 96.03, 161.6023, 0.7185, 74, 24.49
10:42:20 AM, 95.84, 161.8021, 0.7087, 74, 24.11
10:42:21 AM, 95.84, 161.4025, 0.7527, 74, 24.11
10:42:22 AM, 95.84, 160.8033, 0.7527, 74, 22.94
10:42:23 AM, 95.84, 161.6023, 0.7380, 74, 24.11
10:42:24 AM, 95.84, 161.4025, 0.7429, 74, 24.49
10:42:25 AM, 95.84, 161.8021, 0.7234, 74, 24.30
10:42:26 AM, 96.03, 161.0030, 0.7478, 74, 23.72
10:42:27 AM, 95.84, 162.2016, 0.7136, 74, 24.11
10:42:28 AM, 95.45, 161.0030, 0.7478, 74, 24.49
10:42:29 AM, 95.26, 161.4025, 0.7527, 74, 23.52
10:42:30 AM, 95.45, 160.8033, 0.7722, 74, 24.30
10:42:31 AM, 95.64, 161.4025, 0.7380, 74, 23.91
10:42:32 AM, 95.84, 161.2028, 0.7674, 78, 22.94
10:42:33 AM, 96.03, 161.4025, 0.7527, 74, 25.27
10:42:34 AM, 96.03, 161.8021, 0.7185, 74, 23.91
10:42:35 AM, 95.84, 161.8021, 0.6891, 74, 24.11
10:42:36 AM, 95.84, 161.4025, 0.7429, 74, 23.91
10:42:37 AM, 95.84, 161.6023, 0.7429, 74, 24.11
10:42:38 AM, 95.84, 161.4025, 0.7527, 74, 24.11
10:42:39 AM, 96.03, 161.4025, 0.7038, 74, 24.30
10:42:40 AM, 95.84, 166.1967, 0.7234, 74, 24.11
10:42:41 AM, 95.64, 161.4025, 0.8407, 74, 24.11
10:42:42 AM, 95.84, 161.2028, 0.7625, 74, 24.30
10:42:43 AM, 95.84, 161.6023, 0.7234, 74, 23.91
10:42:44 AM, 96.03, 161.4025, 0.7527, 74, 21.58
10:42:45 AM, 96.03, 161.8021, 0.7283, 74, 23.91
10:42:46 AM, 95.84, 161.8021, 0.6989, 74, 24.88
10:42:47 AM, 95.84, 161.6023, 0.7429, 74, 23.33
10:42:48 AM, 95.84, 161.4025, 0.7429, 74, 24.11
10:42:49 AM, 95.84, 164.1991, 0.7625, 74, 23.72
10:42:50 AM, 96.03, 161.6023, 0.7429, 74, 24.30
10:42:51 AM, 96.03, 161.8021, 0.6940, 74, 25.66
10:42:52 AM, 95.84, 161.8021, 0.6940, 74, 24.49
10:42:53 AM, 95.64, 161.4025, 0.7576, 74, 23.33
10:42:54 AM, 95.84, 161.4025, 0.7625, 74, 24.49
10:42:55 AM, 95.84, 161.2028, 0.7429, 74, 24.11
10:42:56 AM, 96.03, 161.6023, 0.7234, 74, 24.11
10:42:57 AM, 96.03, 161.0030, 0.7185, 74, 24.11
10:42:58 AM, 95.84, 161.2028, 0.7331, 74, 23.72
10:42:59 AM, 95.64, 161.6023, 0.7576, 74, 24.11
10:43:00 AM, 95.64, 160.8033, 0.7625, 74, 23.33
10:43:01 AM, 95.84, 161.2028, 0.7625, 74, 24.11
10:43:02 AM, 95.84, 161.4025, 0.7429, 74, 24.11
10:43:03 AM, 96.03, 161.4025, 0.7038, 74, 24.11
10:43:04 AM, 95.84, 161.6023, 0.6940, 74, 23.72
10:43:05 AM, 95.64, 161.4025, 0.7429, 74, 24.49
10:43:06 AM, 95.45, 161.4025, 0.7478, 74, 23.13
10:43:07 AM, 95.64, 161.2028, 0.7625, 74, 23.91
10:43:08 AM, 95.64, 161.2028, 0.7820, 74, 21.58
10:43:09 AM, 95.84, 161.0030, 0.7625, 74, 24.30
10:43:10 AM, 96.03, 161.2028, 0.7527, 74, 23.72
10:43:11 AM, 96.03, 161.8021, 0.7234, 74, 23.91
10:43:12 AM, 96.03, 161.8021, 0.7185, 74, 23.72
10:43:13 AM, 96.03, 161.8021, 0.7185, 74, 23.52
10:43:14 AM, 96.03, 161.8021, 0.7234, 74, 24.11
10:43:15 AM, 96.23, 162.2016, 0.7185, 74, 23.72
10:43:16 AM, 96.23, 161.8021, 0.6989, 74, 24.11
10:43:17 AM, 96.23, 162.0018, 0.7038, 74, 24.11
10:43:18 AM, 96.23, 161.8021, 0.7136, 74, 23.72
10:43:19 AM, 96.23, 161.8021, 0.7087, 74, 24.30
10:43:20 AM, 96.23, 162.0018, 0.7087, 74, 24.49
10:43:21 AM, 96.03, 162.2016, 0.6989, 74, 23.52
10:43:22 AM, 96.03, 161.6023, 0.7136, 74, 24.49
10:43:23 AM, 96.03, 161.8021, 0.7136, 74, 25.66
10:43:24 AM, 96.03, 161.8021, 0.7234, 74, 24.30
10:43:25 AM, 96.03, 161.8021, 0.7234, 74, 23.91
10:43:26 AM, 96.03, 161.8021, 0.7234, 74, 24.11
10:43:27 AM, 95.84, 161.8021, 0.6940, 74, 23.91
10:43:28 AM, 95.84, 161.4025, 0.7283, 74, 24.30
10:43:29 AM, 95.64, 161.4025, 0.7478, 74, 23.33
10:43:30 AM, 95.64, 161.2028, 0.7380, 74, 24.11
10:43:31 AM, 95.84, 161.4025, 0.7380, 74, 23.72
10:43:32 AM, 95.84, 161.4025, 0.7429, 74, 24.11
10:43:33 AM, 96.03, 161.4025, 0.7429, 74, 24.11
10:43:34 AM, 95.45, 161.4025, 0.7429, 74, 24.11
10:43:35 AM, 95.64, 161.2028, 0.7527, 74, 23.13
10:43:36 AM, 95.64, 161.0030, 0.7576, 74, 23.91
10:43:37 AM, 95.84, 160.8033, 0.7625, 74, 23.33
10:43:38 AM, 95.84, 161.4025, 0.7478, 74, 23.52
10:43:39 AM, 95.84, 161.4025, 0.7527, 74, 23.72
10:43:40 AM, 95.64, 161.4025, 0.7380, 74, 24.88
10:43:41 AM, 95.26, 161.4025, 0.7625, 74, 23.33
10:43:42 AM, 95.26, 161.0030, 0.7918, 74, 24.11
10:43:43 AM, 95.45, 161.0030, 0.7869, 74, 24.49
10:43:44 AM, 95.64, 161.4025, 0.7234, 74, 21.58
10:43:45 AM, 95.84, 161.2028, 0.7625, 74, 24.11
10:43:46 AM, 96.03, 161.4025, 0.7527, 74, 24.11
10:43:47 AM, 95.84, 161.8021, 0.7234, 74, 24.11
10:43:48 AM, 95.64, 161.4025, 0.7087, 74, 24.30
10:43:49 AM, 95.84, 161.4025, 0.7576, 78, 26.05
10:43:50 AM, 96.03, 161.4025, 0.7136, 74, 24.49
10:43:51 AM, 95.84, 161.8021, 0.7185, 74, 23.52
10:43:52 AM, 95.64, 160.6035, 0.7478, 74, 24.11
10:43:53 AM, 95.45, 164.1991, 0.7625, 74, 24.49
10:43:54 AM, 95.45, 161.2028, 0.7674, 74, 23.72
10:43:55 AM, 95.64, 161.6023, 0.7820, 74, 24.11
10:43:56 AM, 95.84, 161.4025, 0.7380, 74, 24.11
10:43:57 AM, 95.64, 161.4025, 0.7380, 74, 24.88
10:43:58 AM, 95.45, 161.2028, 0.7625, 74, 24.30
10:43:59 AM, 95.26, 160.6035, 0.7625, 74, 24.11
10:44:00 AM, 95.26, 160.8033, 0.7918, 74, 24.30
10:44:01 AM, 95.45, 161.0030, 0.7576, 74, 24.30
10:44:02 AM, 95.64, 161.2028, 0.7674, 74, 24.11
10:44:03 AM, 96.03, 161.8021, 0.7429, 74, 27.60
10:44:04 AM, 95.84, 161.6023, 0.6891, 74, 24.30
10:44:05 AM, 95.64, 161.8021, 0.7283, 74, 24.11
10:44:06 AM, 95.45, 161.4025, 0.7283, 74, 24.11
10:44:07 AM, 95.45, 161.2028, 0.7331, 74, 24.30
10:44:08 AM, 95.64, 161.0030, 0.7625, 74, 24.49
10:44:09 AM, 95.64, 161.2028, 0.7527, 74, 24.11
10:44:10 AM, 95.84, 161.2028, 0.7625, 74, 23.72
10:44:11 AM, 96.03, 161.8021, 0.6940, 74, 24.11
10:44:12 AM, 95.84, 161.4025, 0.7234, 74, 24.11
10:44:13 AM, 95.64, 161.8021, 0.7331, 74, 24.49
10:44:14 AM, 95.84, 161.0030, 0.7380, 74, 23.72
10:44:15 AM, 95.84, 161.4025, 0.7380, 74, 24.11
10:44:16 AM, 95.84, 161.4025, 0.7331, 74, 23.72
10:44:17 AM, 95.84, 161.4025, 0.7087, 74, 24.11
10:44:18 AM, 95.84, 161.4025, 0.7234, 74, 24.49
10:44:19 AM, 95.64, 161.4025, 0.7283, 74, 24.11
10:44:20 AM, 95.45, 161.2028, 0.7674, 74, 24.11
10:44:21 AM, 95.64, 161.0030, 0.7674, 74, 24.11
10:44:22 AM, 95.84, 161.0030, 0.7625, 74, 23.33
10:44:23 AM, 95.84, 161.4025, 0.7429, 74, 24.30
10:44:24 AM, 95.84, 161.2028, 0.7283, 74, 23.72
10:44:25 AM, 95.84, 161.4025, 0.7380, 74, 24.11
10:44:26 AM, 95.45, 161.2028, 0.7918, 74, 21.58
10:44:27 AM, 95.64, 160.6035, 0.7576, 74, 23.52
10:44:28 AM, 95.84, 161.0030, 0.7429, 74, 27.80
10:44:29 AM, 95.84, 161.4025, 0.7038, 74, 23.52
10:44:30 AM, 95.84, 161.4025, 0.7527, 74, 23.13
10:44:31 AM, 95.84, 161.0030, 0.7429, 74, 24.11
10:44:32 AM, 95.64, 161.4025, 0.7527, 74, 23.72
10:44:33 AM, 95.26, 161.0030, 0.7429, 74, 23.72
