Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
12:28:25 PM, 140.36, 148.6182, 1.3050, 102, 21.97
12:28:26 PM, 140.55, 148.4184, 1.2952, 98, 22.94
12:28:27 PM, 140.55, 148.6182, 1.3001, 98, 23.13
12:28:28 PM, 140.55, 148.4184, 1.3001, 98, 23.52
12:28:29 PM, 140.36, 149.4172, 1.3196, 98, 22.55
12:28:30 PM, 140.36, 148.4184, 1.3245, 102, 22.16
12:28:31 PM, 140.36, 148.4184, 1.3245, 98, 22.94
12:28:32 PM, 140.16, 148.2187, 1.3441, 98, 22.94
12:28:33 PM, 140.16, 147.6194, 1.3441, 98, 23.13
12:28:34 PM, 139.97, 148.0189, 1.3441, 102, 22.55
12:28:35 PM, 140.16, 147.8192, 1.3783, 98, 22.94
12:28:36 PM, 140.36, 147.8192, 1.3539, 98, 22.36
12:28:37 PM, 140.36, 148.2187, 1.3196, 98, 22.16
12:28:38 PM, 140.36, 148.4184, 1.3294, 98, 23.13
12:28:39 PM, 139.97, 147.8192, 1.3245, 102, 22.55
12:28:40 PM, 140.16, 147.8192, 1.3587, 98, 22.94
12:28:41 PM, 140.16, 147.8192, 1.3587, 98, 23.13
12:28:42 PM, 140.36, 148.2187, 1.3587, 98, 22.74
12:28:43 PM, 140.36, 148.2187, 1.3392, 102, 22.55
12:28:44 PM, 140.36, 148.2187, 1.3392, 102, 23.52
12:28:45 PM, 140.16, 148.2187, 1.3392, 98, 22.94
12:28:46 PM, 139.97, 148.2187, 1.3636, 98, 23.13
12:28:47 PM, 140.36, 148.6182, 1.3539, 98, 23.13
12:28:48 PM, 140.36, 148.4184, 1.3294, 102, 22.55
12:28:49 PM, 140.36, 148.2187, 1.3245, 98, 21.58
12:28:50 PM, 140.36, 148.2187, 1.3196, 98, 29.94
12:28:51 PM, 140.16, 148.2187, 1.3392, 98, 22.16
12:28:52 PM, 139.97, 148.0189, 1.3392, 98, 23.13
12:28:53 PM, 140.16, 147.8192, 1.3587, 102, 22.74
12:28:54 PM, 140.16, 148.0189, 1.3490, 98, 22.55
12:28:55 PM, 140.16, 148.2187, 1.3636, 98, 22.36
12:28:56 PM, 140.36, 147.2199, 1.3539, 98, 21.58
12:28:57 PM, 140.16, 147.8192, 1.3294, 102, 22.94
12:28:58 PM, 140.16, 147.4196, 1.3294, 98, 22.94
12:28:59 PM, 140.16, 147.8192, 1.3392, 98, 22.94
12:29:00 PM, 139.97, 148.0189, 1.3539, 98, 22.55
12:29:01 PM, 140.16, 147.8192, 1.3441, 98, 22.55
12:29:02 PM, 140.16, 150.2162, 1.3587, 98, 23.33
12:29:03 PM, 140.36, 148.2187, 1.3636, 98, 23.13
12:29:04 PM, 140.16, 148.0189, 1.3392, 98, 22.74
12:29:05 PM, 139.97, 147.8192, 1.3343, 98, 22.74
12:29:06 PM, 139.97, 147.8192, 1.4027, 102, 22.94
12:29:07 PM, 140.16, 147.8192, 1.3734, 102, 22.94
12:29:08 PM, 140.16, 147.4196, 1.3539, 98, 22.94
12:29:09 PM, 140.16, 147.8192, 1.3343, 98, 22.94
12:29:10 PM, 140.16, 147.8192, 1.3490, 98, 21.58
12:29:11 PM, 140.16, 147.8192, 1.3490, 98, 22.94
12:29:12 PM, 139.97, 147.8192, 1.3490, 102, 22.94
12:29:13 PM, 140.16, 147.0201, 1.3685, 98, 22.74
12:29:14 PM, 140.16, 148.0189, 1.3587, 98, 30.52
12:29:15 PM, 140.16, 147.8192, 1.3685, 98, 22.94
12:29:16 PM, 140.36, 147.8192, 1.3636, 102, 22.94
12:29:17 PM, 140.36, 148.2187, 1.2903, 102, 23.33
12:29:18 PM, 140.16, 148.2187, 1.3392, 98, 24.69
12:29:19 PM, 139.97, 147.8192, 1.3636, 98, 22.94
12:29:20 PM, 140.16, 148.6182, 1.3685, 98, 22.74
12:29:21 PM, 140.16, 148.2187, 1.3539, 98, 22.74
12:29:22 PM, 140.36, 147.8192, 1.3490, 98, 22.94
12:29:23 PM, 140.16, 148.2187, 1.3196, 98, 22.94
12:29:24 PM, 139.77, 147.8192, 1.3587, 102, 22.94
12:29:25 PM, 139.97, 147.4196, 1.4027, 98, 23.13
12:29:26 PM, 140.16, 147.8192, 1.3490, 98, 23.33
12:29:27 PM, 140.16, 148.0189, 1.3587, 98, 22.94
12:29:28 PM, 140.36, 150.2162, 1.3539, 98, 22.94
12:29:29 PM, 140.36, 148.2187, 1.3245, 98, 22.36
12:29:30 PM, 140.16, 148.2187, 1.3245, 98, 23.13
12:29:31 PM, 140.16, 148.0189, 1.3734, 98, 22.36
12:29:32 PM, 140.36, 147.8192, 1.3392, 98, 23.13
12:29:33 PM, 140.36, 148.2187, 1.3441, 102, 22.55
12:29:34 PM, 140.36, 148.0189, 1.3148, 102, 23.13
12:29:35 PM, 140.16, 148.2187, 1.3392, 102, 22.94
12:29:36 PM, 139.97, 147.8192, 1.3636, 102, 22.94
12:29:37 PM, 140.16, 147.8192, 1.3539, 102, 22.16
12:29:38 PM, 140.16, 147.8192, 1.3587, 102, 23.33
12:29:39 PM, 140.36, 148.2187, 1.3099, 98, 23.13
12:29:40 PM, 140.36, 148.2187, 1.3245, 98, 22.94
12:29:41 PM, 140.36, 150.8155, 1.3099, 98, 22.94
12:29:42 PM, 140.36, 148.2187, 1.3343, 98, 30.91
12:29:43 PM, 140.36, 148.2187, 1.2903, 98, 23.33
12:29:44 PM, 140.36, 148.0189, 1.3392, 98, 22.16
12:29:45 PM, 140.36, 150.6157, 1.3245, 98, 22.36
12:29:46 PM, 140.16, 147.8192, 1.3636, 102, 22.55
12:29:47 PM, 139.97, 147.8192, 1.3636, 98, 22.55
12:29:48 PM, 139.97, 147.4196, 1.3587, 98, 22.94
12:29:49 PM, 139.97, 147.8192, 1.3783, 98, 22.94
12:29:50 PM, 140.16, 147.8192, 1.3587, 98, 22.16
12:29:51 PM, 140.36, 147.8192, 1.3539, 98, 21.77
12:29:52 PM, 140.36, 148.0189, 1.3343, 102, 21.58
12:29:53 PM, 140.36, 148.2187, 1.3099, 98, 22.74
12:29:54 PM, 140.36, 148.2187, 1.3196, 98, 22.94
12:29:55 PM, 140.36, 148.2187, 1.3148, 98, 22.36
12:29:56 PM, 140.36, 148.0189, 1.3441, 98, 21.58
12:29:57 PM, 140.36, 148.2187, 1.3099, 98, 22.74
12:29:58 PM, 140.36, 148.4184, 1.3099, 98, 22.74
12:29:59 PM, 140.16, 148.2187, 1.3148, 102, 22.36
12:30:00 PM, 140.16, 147.8192, 1.3587, 102, 23.72
12:30:01 PM, 140.16, 147.8192, 1.3636, 98, 22.16
12:30:02 PM, 140.16, 147.8192, 1.3636, 98, 22.16
12:30:03 PM, 140.16, 147.8192, 1.3685, 98, 22.94
12:30:04 PM, 140.16, 147.8192, 1.3587, 98, 22.16
12:30:05 PM, 140.16, 147.4196, 1.3685, 98, 22.74
12:30:06 PM, 139.97, 147.6194, 1.3636, 102, 21.77
12:30:07 PM, 139.97, 147.6194, 1.3636, 102, 20.80
12:30:08 PM, 139.97, 147.6194, 1.3490, 102, 22.55
12:30:09 PM, 140.16, 147.6194, 1.3490, 98, 22.94
12:30:10 PM, 140.16, 147.8192, 1.3587, 98, 21.58
12:30:11 PM, 140.16, 147.8192, 1.3587, 98, 22.55
12:30:12 PM, 140.16, 147.8192, 1.3587, 102, 22.55
12:30:13 PM, 140.16, 147.4196, 1.3441, 102, 22.74
12:30:14 PM, 139.97, 147.8192, 1.3490, 98, 22.36
12:30:15 PM, 139.97, 147.4196, 1.3734, 98, 21.97
12:30:16 PM, 140.16, 147.6194, 1.3539, 102, 22.55
12:30:17 PM, 140.16, 148.0189, 1.3441, 102, 22.16
12:30:18 PM, 140.16, 147.8192, 1.3636, 98, 22.55
12:30:19 PM, 140.16, 147.6194, 1.3685, 98, 22.16
12:30:20 PM, 139.97, 147.8192, 1.3392, 98, 22.55
12:30:21 PM, 139.97, 147.6194, 1.3783, 102, 22.74
12:30:22 PM, 140.16, 147.4196, 1.3685, 102, 22.55
12:30:23 PM, 140.16, 147.8192, 1.3587, 98, 22.74
12:30:24 PM, 140.16, 147.8192, 1.3392, 98, 22.94
12:30:25 PM, 140.16, 148.0189, 1.3245, 98, 22.74
12:30:26 PM, 140.16, 147.8192, 1.3539, 98, 22.94
12:30:27 PM, 140.16, 147.0201, 1.3490, 98, 22.94
12:30:28 PM, 140.16, 147.6194, 1.3490, 98, 22.16
12:30:29 PM, 140.16, 147.4196, 1.3539, 98, 22.74
12:30:30 PM, 140.16, 147.8192, 1.3245, 98, 23.33
12:30:31 PM, 140.16, 147.6194, 1.3978, 98, 21.58
12:30:32 PM, 139.97, 147.6194, 1.3441, 102, 22.94
12:30:33 PM, 139.97, 147.6194, 1.3587, 102, 22.16
12:30:34 PM, 140.16, 147.0201, 1.3734, 102, 22.55
12:30:35 PM, 140.16, 147.4196, 1.3685, 102, 22.16
12:30:36 PM, 140.36, 147.8192, 1.3392, 102, 22.55
12:30:37 PM, 140.16, 148.2187, 1.3343, 102, 21.58
12:30:38 PM, 139.97, 147.4196, 1.3881, 98, 21.58
12:30:39 PM, 140.16, 147.6194, 1.3539, 98, 22.36
12:30:40 PM, 140.16, 147.6194, 1.3978, 98, 21.58
12:30:41 PM, 140.36, 147.8192, 1.3539, 98, 23.13
12:30:42 PM, 140.16, 148.0189, 1.3392, 98, 22.94
12:30:43 PM, 139.97, 147.8192, 1.3685, 98, 22.94
12:30:44 PM, 140.16, 147.0201, 1.3539, 98, 23.13
12:30:45 PM, 140.16, 147.8192, 1.3245, 102, 22.74
12:30:46 PM, 140.16, 153.4123, 1.3539, 102, 22.94
12:30:47 PM, 140.36, 147.8192, 1.3587, 102, 21.97
12:30:48 PM, 140.16, 148.2187, 1.3294, 102, 22.36
12:30:49 PM, 140.16, 147.8192, 1.3441, 102, 22.74
12:30:50 PM, 140.16, 147.8192, 1.3490, 102, 22.74
12:30:51 PM, 140.16, 147.8192, 1.3245, 98, 22.55
12:30:52 PM, 140.16, 147.8192, 1.3539, 98, 22.55
12:30:53 PM, 140.16, 147.8192, 1.4027, 98, 23.33
12:30:54 PM, 140.16, 147.8192, 1.3587, 98, 22.74
12:30:55 PM, 140.16, 147.8192, 1.3587, 98, 22.94
12:30:56 PM, 139.97, 147.6194, 1.3343, 98, 23.13
12:30:57 PM, 139.77, 147.4196, 1.3685, 98, 22.74
12:30:58 PM, 139.97, 147.0201, 1.3783, 98, 22.55
12:30:59 PM, 139.97, 147.8192, 1.3783, 98, 22.74
12:31:00 PM, 140.16, 147.8192, 1.3539, 98, 23.52
12:31:01 PM, 140.16, 147.8192, 1.3587, 98, 22.94
12:31:02 PM, 140.16, 147.6194, 1.3392, 98, 22.94
12:31:03 PM, 139.77, 147.4196, 1.3539, 98, 22.55
12:31:04 PM, 139.97, 147.4196, 1.3832, 98, 22.94
12:31:05 PM, 139.97, 147.6194, 1.3392, 98, 22.94
12:31:06 PM, 139.97, 147.4196, 1.3636, 98, 22.94
12:31:07 PM, 140.16, 147.4196, 1.3587, 98, 22.36
12:31:08 PM, 139.97, 150.4160, 1.3245, 98, 22.74
12:31:09 PM, 139.77, 148.6182, 1.3783, 98, 22.94
12:31:10 PM, 139.77, 146.6206, 1.4027, 98, 22.94
12:31:11 PM, 139.97, 147.0201, 1.3978, 98, 22.74
12:31:12 PM, 139.97, 147.4196, 1.3636, 98, 22.36
12:31:13 PM, 140.16, 147.6194, 1.3636, 102, 23.13
12:31:14 PM, 140.36, 147.0201, 1.3294, 102, 22.94
12:31:15 PM, 139.77, 147.8192, 1.3539, 102, 22.36
12:31:16 PM, 139.97, 147.0201, 1.3832, 102, 22.16
12:31:17 PM, 140.16, 147.6194, 1.3685, 102, 23.13
12:31:18 PM, 140.36, 147.6194, 1.3392, 102, 22.55
12:31:19 PM, 140.36, 148.0189, 1.3294, 102, 22.94
12:31:20 PM, 140.16, 147.8192, 1.3294, 98, 22.74
12:31:21 PM, 139.97, 147.0201, 1.3587, 102, 22.55
12:31:22 PM, 140.16, 147.4196, 1.3636, 98, 22.94
12:31:23 PM, 140.36, 147.8192, 1.3587, 98, 22.74
12:31:24 PM, 140.36, 147.8192, 1.3392, 98, 21.58
12:31:25 PM, 140.16, 148.0189, 1.3392, 98, 22.55
12:31:26 PM, 139.97, 147.6194, 1.3539, 98, 22.36
12:31:27 PM, 140.16, 147.6194, 1.3490, 102, 22.36
12:31:28 PM, 140.16, 147.4196, 1.3490, 102, 22.94
12:31:29 PM, 140.16, 147.6194, 1.3441, 98, 22.94
12:31:30 PM, 139.97, 147.6194, 1.3148, 98, 22.55
12:31:31 PM, 139.97, 147.4196, 1.3587, 98, 22.55
12:31:32 PM, 139.77, 147.4196, 1.3587, 98, 21.97
12:31:33 PM, 139.97, 147.2199, 1.3783, 102, 22.16
12:31:34 PM, 140.16, 147.4196, 1.3587, 98, 22.94
12:31:35 PM, 140.16, 147.6194, 1.3636, 98, 22.74
12:31:36 PM, 140.16, 147.6194, 1.3587, 98, 22.94
12:31:37 PM, 140.16, 148.0189, 1.3245, 98, 22.16
12:31:38 PM, 139.97, 147.4196, 1.3587, 98, 22.55
12:31:39 PM, 139.97, 147.4196, 1.3636, 98, 22.16
12:31:40 PM, 140.16, 147.4196, 1.3587, 98, 21.58
