Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
11:19:15 AM, 120.92, 161.4025, 0.8016, 47, 24.11
11:19:16 AM, 120.92, 161.2028, 0.7967, 43, 23.72
11:19:17 AM, 121.11, 161.6023, 0.7625, 43, 24.11
11:19:18 AM, 121.11, 162.2016, 0.7918, 47, 23.33
11:19:19 AM, 121.11, 161.8021, 0.7771, 43, 24.49
11:19:20 AM, 120.92, 161.8021, 0.7918, 43, 24.69
11:19:21 AM, 120.72, 161.6023, 0.8016, 47, 24.49
11:19:22 AM, 120.72, 161.4025, 0.8162, 43, 23.72
11:19:23 AM, 120.72, 161.4025, 0.8211, 47, 24.11
11:19:24 AM, 120.72, 161.2028, 0.8211, 43, 24.11
11:19:25 AM, 120.92, 161.4025, 0.8113, 43, 23.91
11:19:26 AM, 120.72, 161.8021, 0.7820, 47, 24.30
11:19:27 AM, 120.72, 161.4025, 0.8309, 43, 24.11
11:19:28 AM, 120.72, 161.4025, 0.8309, 43, 23.72
11:19:29 AM, 120.92, 161.2028, 0.8309, 43, 23.91
11:19:30 AM, 121.11, 161.8021, 0.7918, 43, 23.72
11:19:31 AM, 121.11, 161.8021, 0.7869, 47, 24.30
11:19:32 AM, 120.92, 161.8021, 0.7771, 43, 24.30
11:19:33 AM, 120.72, 161.8021, 0.7967, 43, 24.49
11:19:34 AM, 120.72, 161.4025, 0.8309, 47, 24.30
11:19:35 AM, 120.72, 161.0030, 0.8211, 43, 24.69
11:19:36 AM, 120.72, 161.2028, 0.8162, 47, 23.91
11:19:37 AM, 120.72, 161.0030, 0.7869, 43, 24.30
11:19:38 AM, 120.72, 161.2028, 0.8162, 43, 24.11
11:19:39 AM, 120.92, 161.2028, 0.8065, 47, 24.11
11:19:40 AM, 120.72, 161.6023, 0.8113, 43, 24.88
11:19:41 AM, 120.72, 161.2028, 0.8309, 43, 23.72
11:19:42 AM, 120.72, 160.8033, 0.8260, 47, 24.30
11:19:43 AM, 120.72, 161.0030, 0.8162, 43, 24.69
11:19:44 AM, 120.72, 161.6023, 0.7967, 47, 24.49
11:19:45 AM, 120.53, 161.4025, 0.8113, 43, 24.11
11:19:46 AM, 120.33, 161.0030, 0.8309, 43, 24.49
11:19:47 AM, 120.33, 161.0030, 0.8504, 47, 24.11
11:19:48 AM, 120.53, 161.0030, 0.8211, 43, 24.88
11:19:49 AM, 120.72, 161.0030, 0.8407, 43, 26.63
11:19:50 AM, 120.72, 161.2028, 0.8309, 43, 24.11
11:19:51 AM, 120.92, 161.4025, 0.8016, 43, 24.49
11:19:52 AM, 120.72, 161.6023, 0.8113, 43, 24.49
11:19:53 AM, 120.92, 161.2028, 0.8065, 47, 23.13
11:19:54 AM, 121.11, 161.6023, 0.7967, 43, 24.49
11:19:55 AM, 121.11, 161.8021, 0.7576, 43, 24.30
11:19:56 AM, 121.11, 161.8021, 0.7918, 47, 24.49
11:19:57 AM, 120.72, 161.6023, 0.7918, 43, 24.69
11:19:58 AM, 120.72, 161.0030, 0.8358, 47, 24.30
11:19:59 AM, 120.72, 160.6035, 0.7771, 47, 24.11
11:20:00 AM, 120.72, 161.4025, 0.8309, 43, 24.11
11:20:01 AM, 120.53, 161.2028, 0.8211, 43, 21.58
11:20:02 AM, 120.72, 160.8033, 0.8358, 47, 23.52
11:20:03 AM, 120.72, 161.0030, 0.8651, 43, 21.58
11:20:04 AM, 120.72, 161.2028, 0.8211, 43, 23.91
11:20:05 AM, 120.72, 160.6035, 0.8211, 47, 23.13
11:20:06 AM, 120.72, 161.6023, 0.7967, 43, 23.91
11:20:07 AM, 120.92, 161.6023, 0.8016, 43, 25.27
11:20:08 AM, 120.92, 161.4025, 0.7820, 47, 23.91
11:20:09 AM, 120.92, 161.6023, 0.8407, 43, 24.11
11:20:10 AM, 121.11, 161.6023, 0.8016, 43, 23.13
11:20:11 AM, 121.11, 161.8021, 0.7918, 47, 24.49
11:20:12 AM, 121.11, 161.8021, 0.7918, 43, 24.11
11:20:13 AM, 120.92, 161.2028, 0.8211, 47, 23.72
11:20:14 AM, 120.92, 161.6023, 0.7918, 43, 23.72
11:20:15 AM, 120.92, 161.6023, 0.7820, 43, 24.11
11:20:16 AM, 120.92, 161.6023, 0.7918, 43, 23.72
11:20:17 AM, 120.72, 161.2028, 0.7918, 47, 23.72
11:20:18 AM, 120.92, 161.0030, 0.8309, 43, 23.91
11:20:19 AM, 121.11, 161.6023, 0.8113, 43, 24.11
11:20:20 AM, 121.11, 161.8021, 0.7771, 47, 24.69
11:20:21 AM, 121.11, 162.2016, 0.7869, 43, 23.33
11:20:22 AM, 120.92, 161.8021, 0.7918, 47, 24.69
11:20:23 AM, 120.92, 161.6023, 0.8113, 43, 24.49
11:20:24 AM, 121.11, 161.4025, 0.8065, 43, 24.11
11:20:25 AM, 121.11, 161.8021, 0.7820, 47, 24.30
11:20:26 AM, 120.92, 163.0006, 0.7820, 43, 24.11
11:20:27 AM, 120.72, 161.8021, 0.7820, 43, 23.91
11:20:28 AM, 120.72, 161.0030, 0.8309, 43, 24.30
11:20:29 AM, 120.92, 161.0030, 0.8309, 43, 24.49
11:20:30 AM, 120.92, 161.4025, 0.8113, 43, 24.11
11:20:31 AM, 120.92, 161.6023, 0.8113, 47, 24.11
11:20:32 AM, 120.92, 161.6023, 0.8016, 43, 24.49
11:20:33 AM, 120.92, 161.6023, 0.8016, 43, 23.72
11:20:34 AM, 121.11, 161.8021, 0.8065, 47, 24.30
11:20:35 AM, 121.31, 162.2016, 0.7380, 43, 24.49
11:20:36 AM, 121.50, 162.2016, 0.7674, 47, 23.91
11:20:37 AM, 121.50, 162.0018, 0.7625, 47, 24.30
11:20:38 AM, 121.31, 162.2016, 0.7674, 43, 23.33
11:20:39 AM, 121.11, 162.0018, 0.7722, 43, 24.11
11:20:40 AM, 120.92, 161.8021, 0.7918, 47, 24.30
11:20:41 AM, 120.92, 161.8021, 0.8016, 43, 23.72
11:20:42 AM, 120.92, 161.4025, 0.8211, 43, 24.11
11:20:43 AM, 120.33, 161.0030, 0.8456, 43, 23.72
11:20:44 AM, 120.53, 160.8033, 0.8504, 43, 24.30
11:20:45 AM, 120.72, 161.2028, 0.8309, 47, 23.72
11:20:46 AM, 120.72, 161.2028, 0.8309, 47, 24.11
11:20:47 AM, 120.72, 161.0030, 0.8162, 43, 23.91
11:20:48 AM, 120.72, 161.4025, 0.8113, 43, 24.30
11:20:49 AM, 120.92, 161.6023, 0.8211, 47, 27.60
11:20:50 AM, 120.92, 161.6023, 0.8016, 43, 23.91
11:20:51 AM, 120.92, 161.4025, 0.8065, 47, 24.11
11:20:52 AM, 120.92, 161.6023, 0.7869, 43, 24.11
11:20:53 AM, 120.53, 161.0030, 0.8113, 43, 24.11
11:20:54 AM, 120.72, 163.5999, 0.8407, 47, 24.69
11:20:55 AM, 120.72, 161.2028, 0.8162, 43, 24.11
11:20:56 AM, 120.72, 161.0030, 0.8260, 43, 24.49
11:20:57 AM, 120.72, 161.2028, 0.8211, 47, 24.49
11:20:58 AM, 120.72, 161.2028, 0.8162, 43, 24.69
11:20:59 AM, 120.53, 161.4025, 0.8162, 47, 24.11
11:21:00 AM, 120.33, 161.2028, 0.8358, 43, 24.30
11:21:01 AM, 120.33, 161.0030, 0.8504, 43, 21.38
11:21:02 AM, 120.33, 161.0030, 0.8456, 43, 24.49
11:21:03 AM, 120.53, 161.0030, 0.8358, 47, 24.30
11:21:04 AM, 120.53, 162.4013, 0.8407, 43, 24.11
11:21:05 AM, 120.33, 161.0030, 0.8162, 47, 23.72
11:21:06 AM, 120.33, 161.0030, 0.8309, 43, 24.30
11:21:07 AM, 120.53, 161.0030, 0.8504, 43, 23.72
11:21:08 AM, 120.72, 161.0030, 0.8211, 47, 24.11
11:21:09 AM, 120.72, 161.2028, 0.8211, 43, 23.72
11:21:10 AM, 120.92, 161.2028, 0.8211, 43, 23.91
11:21:11 AM, 120.92, 161.6023, 0.7967, 47, 23.72
11:21:12 AM, 120.72, 161.0030, 0.7771, 43, 24.11
11:21:13 AM, 120.72, 161.2028, 0.7967, 43, 24.30
11:21:14 AM, 120.72, 161.2028, 0.8211, 47, 24.49
11:21:15 AM, 120.72, 161.4025, 0.7967, 43, 24.11
11:21:16 AM, 120.72, 164.1991, 0.8016, 43, 24.88
11:21:17 AM, 120.72, 161.2028, 0.8211, 47, 24.49
11:21:18 AM, 120.72, 161.2028, 0.8211, 43, 24.49
11:21:19 AM, 120.53, 160.8033, 0.8309, 43, 24.11
11:21:20 AM, 120.72, 160.6035, 0.8211, 43, 24.30
11:21:21 AM, 120.72, 161.0030, 0.8211, 43, 24.30
11:21:22 AM, 120.72, 161.4025, 0.8260, 47, 23.33
11:21:23 AM, 120.72, 161.0030, 0.8016, 43, 24.11
11:21:24 AM, 120.72, 161.2028, 0.8065, 47, 24.49
11:21:25 AM, 120.72, 161.4025, 0.8211, 43, 23.52
11:21:26 AM, 120.53, 161.0030, 0.8260, 43, 24.11
11:21:27 AM, 120.72, 161.4025, 0.8211, 43, 24.11
11:21:28 AM, 120.72, 161.0030, 0.8162, 43, 24.11
11:21:29 AM, 120.72, 161.4025, 0.8211, 47, 24.30
11:21:30 AM, 120.72, 161.2028, 0.8211, 43, 24.11
11:21:31 AM, 120.92, 161.0030, 0.8211, 43, 24.11
11:21:32 AM, 120.72, 161.6023, 0.8016, 47, 24.30
11:21:33 AM, 120.92, 161.0030, 0.8309, 43, 24.30
11:21:34 AM, 121.11, 161.4025, 0.8016, 43, 23.91
11:21:35 AM, 121.11, 162.0018, 0.7869, 43, 23.72
11:21:36 AM, 120.92, 161.8021, 0.7820, 43, 23.91
11:21:37 AM, 120.72, 161.4025, 0.7967, 47, 24.69
11:21:38 AM, 120.92, 161.2028, 0.8162, 43, 23.91
11:21:39 AM, 120.92, 161.4025, 0.8016, 43, 23.52
11:21:40 AM, 120.92, 161.6023, 0.8944, 47, 24.30
11:21:41 AM, 120.72, 161.4025, 0.7967, 43, 24.69
11:21:42 AM, 121.11, 161.6023, 0.7967, 47, 24.11
11:21:43 AM, 121.11, 166.1967, 0.7918, 43, 24.11
11:21:44 AM, 121.11, 162.2016, 0.7918, 43, 23.72
11:21:45 AM, 121.11, 161.8021, 0.7722, 47, 24.30
11:21:46 AM, 120.92, 161.6023, 0.8113, 43, 24.49
11:21:47 AM, 120.72, 161.4025, 0.8016, 43, 22.94
11:21:48 AM, 120.92, 161.0030, 0.8162, 47, 24.11
11:21:49 AM, 120.92, 161.6023, 0.7918, 43, 23.72
11:21:50 AM, 120.53, 161.8021, 0.7722, 47, 24.88
11:21:51 AM, 120.53, 161.0030, 0.8211, 43, 23.91
11:21:52 AM, 120.72, 160.8033, 0.8456, 43, 23.72
11:21:53 AM, 120.72, 163.7996, 0.8407, 47, 23.72
11:21:54 AM, 120.72, 161.4025, 0.8309, 43, 24.49
11:21:55 AM, 120.72, 161.2028, 0.8162, 43, 24.69
11:21:56 AM, 120.92, 161.2028, 0.8211, 43, 24.30
11:21:57 AM, 121.11, 160.8033, 0.7771, 43, 24.30
11:21:58 AM, 121.31, 161.4025, 0.7771, 43, 24.69
11:21:59 AM, 121.50, 162.2016, 0.7722, 47, 23.91
11:22:00 AM, 121.50, 162.2016, 0.7527, 47, 23.91
11:22:01 AM, 121.31, 162.0018, 0.7625, 43, 24.49
11:22:02 AM, 120.92, 162.0018, 0.7674, 43, 23.72
11:22:03 AM, 120.92, 161.4025, 0.8016, 43, 24.11
11:22:04 AM, 121.11, 161.8021, 0.7820, 43, 24.11
11:22:05 AM, 121.11, 161.8021, 0.7918, 43, 24.11
11:22:06 AM, 120.92, 161.6023, 0.7625, 43, 24.30
11:22:07 AM, 120.92, 161.2028, 0.7820, 47, 24.49
11:22:08 AM, 120.72, 161.4025, 0.7918, 47, 24.49
11:22:09 AM, 120.92, 161.2028, 0.8113, 43, 24.69
11:22:10 AM, 121.11, 161.6023, 0.8113, 43, 24.30
11:22:11 AM, 121.31, 161.8021, 0.7918, 47, 24.69
11:22:12 AM, 120.92, 161.6023, 0.8407, 43, 21.58
11:22:13 AM, 120.72, 161.6023, 0.8065, 43, 24.30
11:22:14 AM, 120.92, 161.2028, 0.8309, 47, 24.11
11:22:15 AM, 121.11, 162.2016, 0.7967, 47, 25.27
11:22:16 AM, 121.11, 161.8021, 0.7674, 43, 24.30
11:22:17 AM, 120.92, 161.8021, 0.7918, 43, 23.13
11:22:18 AM, 120.53, 161.6023, 0.8113, 47, 24.11
11:22:19 AM, 120.72, 161.2028, 0.8309, 43, 24.30
11:22:20 AM, 120.53, 163.0006, 0.8407, 43, 23.72
11:22:21 AM, 120.72, 161.0030, 0.8113, 47, 23.13
11:22:22 AM, 120.72, 161.2028, 0.8407, 43, 24.11
11:22:23 AM, 120.72, 161.0030, 0.8016, 43, 24.49
11:22:24 AM, 120.72, 166.1967, 0.8211, 43, 24.11
11:22:25 AM, 120.92, 161.2028, 0.8162, 47, 24.11
11:22:26 AM, 120.92, 161.4025, 0.8309, 43, 23.52
11:22:27 AM, 121.11, 161.6023, 0.7967, 43, 23.33
11:22:28 AM, 121.11, 161.0030, 0.7771, 47, 24.30
11:22:29 AM, 121.11, 161.8021, 0.8016, 43, 23.72
11:22:30 AM, 120.72, 161.4025, 0.7869, 43, 23.91
11:22:31 AM, 120.92, 161.2028, 0.8162, 47, 24.11
11:22:32 AM, 120.92, 161.8021, 0.7967, 47, 24.11
11:22:33 AM, 120.92, 161.0030, 0.7771, 43, 23.91
11:22:34 AM, 120.72, 161.4025, 0.7722, 47, 24.49
11:22:35 AM, 120.53, 161.2028, 0.7967, 47, 23.91
11:22:36 AM, 120.33, 161.0030, 0.8309, 43, 24.11
11:22:37 AM, 120.53, 161.0030, 0.8456, 43, 24.30
11:22:38 AM, 120.72, 160.8033, 0.8358, 47, 24.30
11:22:39 AM, 120.72, 161.2028, 0.8211, 43, 23.91
11:22:40 AM, 120.72, 161.0030, 0.8260, 43, 24.11
11:22:41 AM, 120.53, 161.2028, 0.8211, 47, 27.80
11:22:42 AM, 120.72, 160.8033, 0.8309, 43, 23.52
11:22:43 AM, 120.72, 161.4025, 0.8016, 43, 24.11
11:22:44 AM, 120.72, 161.2028, 0.8162, 43, 24.11
11:22:45 AM, 120.72, 161.2028, 0.8162, 47, 24.69
11:22:46 AM, 120.72, 161.2028, 0.8211, 43, 24.30
11:22:47 AM, 120.72, 161.0030, 0.8113, 43, 24.30
11:22:48 AM, 120.53, 161.0030, 0.8211, 43, 24.69
11:22:49 AM, 120.53, 160.2040, 0.8211, 43, 24.30
11:22:50 AM, 120.72, 161.0030, 0.8162, 43, 24.30
11:22:51 AM, 120.72, 161.0030, 0.8309, 47, 24.30
11:22:52 AM, 120.72, 160.4038, 0.8309, 43, 24.49
11:22:53 AM, 120.72, 161.4025, 0.8260, 43, 23.52
11:22:54 AM, 120.53, 161.2028, 0.8504, 47, 24.11
11:22:55 AM, 120.53, 161.0030, 0.8456, 47, 24.11
11:22:56 AM, 120.92, 161.0030, 0.8113, 43, 24.11
11:22:57 AM, 121.11, 159.8045, 0.8016, 47, 24.11
11:22:58 AM, 121.11, 160.8033, 0.7918, 47, 23.33
11:22:59 AM, 121.11, 161.4025, 0.7918, 43, 23.72
11:23:00 AM, 120.72, 161.4025, 0.7820, 43, 24.30
11:23:01 AM, 120.92, 161.0030, 0.8358, 47, 23.72
11:23:02 AM, 121.11, 161.4025, 0.8016, 43, 24.11
11:23:03 AM, 121.31, 161.8021, 0.7576, 43, 24.49
11:23:04 AM, 121.11, 162.0018, 0.7625, 47, 24.49
11:23:05 AM, 121.11, 161.6023, 0.7576, 43, 23.72
11:23:06 AM, 121.31, 161.4025, 0.7820, 43, 24.49
11:23:07 AM, 121.31, 163.7996, 0.7625, 43, 24.30
11:23:08 AM, 121.11, 162.0018, 0.7722, 47, 24.49
11:23:09 AM, 120.92, 161.6023, 0.7918, 47, 23.13
11:23:10 AM, 120.53, 161.4025, 0.8016, 43, 24.11
11:23:11 AM, 120.33, 160.6035, 0.8260, 43, 24.30
11:23:12 AM, 120.53, 160.8033, 0.7967, 47, 24.11
11:23:13 AM, 120.72, 160.6035, 0.8016, 43, 24.11
11:23:14 AM, 120.72, 161.2028, 0.8016, 43, 24.11
11:23:15 AM, 120.72, 161.0030, 0.8211, 43, 24.11
11:23:16 AM, 120.72, 161.2028, 0.8211, 47, 23.13
11:23:17 AM, 120.72, 160.6035, 0.8309, 47, 24.49
11:23:18 AM, 120.72, 161.2028, 0.8260, 43, 24.69
11:23:19 AM, 120.92, 161.4025, 0.8211, 43, 24.30
11:23:20 AM, 120.92, 161.8021, 0.7820, 47, 24.11
11:23:21 AM, 120.72, 161.2028, 0.8016, 43, 24.49
11:23:22 AM, 120.53, 161.2028, 0.8113, 43, 24.11
11:23:23 AM, 120.72, 161.0030, 0.8309, 43, 24.49
11:23:24 AM, 120.72, 161.0030, 0.8065, 47, 24.88
11:23:25 AM, 120.72, 161.0030, 0.8260, 47, 24.11
11:23:26 AM, 120.72, 161.4025, 0.7918, 43, 24.11
11:23:27 AM, 120.72, 161.0030, 0.8260, 47, 24.49
11:23:28 AM, 120.92, 161.0030, 0.8260, 47, 27.41
11:23:29 AM, 120.92, 161.4025, 0.8700, 43, 24.11
11:23:30 AM, 120.92, 161.2028, 0.7820, 43, 24.49
11:23:31 AM, 120.92, 161.4025, 0.8211, 43, 24.30
11:23:32 AM, 120.72, 161.6023, 0.8065, 47, 24.49
11:23:33 AM, 120.53, 160.8033, 0.8407, 43, 23.72
11:23:34 AM, 120.53, 161.0030, 0.8162, 43, 23.13
11:23:35 AM, 120.72, 160.8033, 0.8407, 47, 24.30
11:23:36 AM, 120.92, 161.2028, 0.8211, 47, 23.13
11:23:37 AM, 120.92, 161.4025, 0.8016, 43, 23.91
