Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
11:24:16 AM, 120.72, 160.8033, 0.8211, 55, 23.13
11:24:17 AM, 120.33, 161.4025, 0.8065, 55, 24.49
11:24:18 AM, 120.14, 160.2040, 0.8456, 55, 23.33
11:24:19 AM, 120.14, 160.4038, 0.8602, 55, 24.11
11:24:20 AM, 120.33, 160.2040, 0.8749, 55, 27.99
11:24:21 AM, 120.33, 160.4038, 0.8456, 51, 24.11
11:24:22 AM, 120.33, 160.6035, 0.8504, 55, 23.91
11:24:23 AM, 120.33, 160.2040, 0.8358, 55, 24.49
11:24:24 AM, 120.33, 160.2040, 0.8553, 55, 21.38
11:24:25 AM, 120.53, 160.2040, 0.8504, 55, 24.11
11:24:26 AM, 120.53, 161.0030, 0.8407, 55, 27.60
11:24:27 AM, 120.53, 160.2040, 0.7771, 55, 24.49
11:24:28 AM, 120.53, 160.6035, 0.8456, 55, 24.49
11:24:29 AM, 120.33, 160.6035, 0.8407, 51, 24.30
11:24:30 AM, 120.14, 160.0043, 0.8456, 55, 23.13
11:24:31 AM, 120.33, 160.2040, 0.8211, 55, 24.69
11:24:32 AM, 120.33, 161.4025, 0.8407, 55, 24.11
11:24:33 AM, 120.33, 160.6035, 0.8407, 55, 24.11
11:24:34 AM, 120.33, 160.4038, 0.8309, 55, 24.69
11:24:35 AM, 120.33, 160.2040, 0.8260, 51, 24.49
11:24:36 AM, 120.33, 160.4038, 0.8456, 55, 23.72
11:24:37 AM, 120.33, 160.0043, 0.8504, 55, 24.11
11:24:38 AM, 119.94, 160.2040, 0.8602, 55, 23.91
11:24:39 AM, 119.94, 159.8045, 0.8749, 55, 24.49
11:24:40 AM, 119.94, 159.8045, 0.8651, 55, 23.91
11:24:41 AM, 119.94, 160.0043, 0.8700, 55, 24.11
11:24:42 AM, 120.14, 159.8045, 0.8993, 51, 23.72
11:24:43 AM, 120.33, 160.2040, 0.8749, 51, 24.11
11:24:44 AM, 120.33, 160.6035, 0.8407, 55, 23.91
11:24:45 AM, 120.33, 160.6035, 0.8504, 55, 24.11
11:24:46 AM, 120.33, 160.2040, 0.8162, 55, 24.30
11:24:47 AM, 120.33, 160.4038, 0.8456, 51, 24.49
11:24:48 AM, 120.33, 160.4038, 0.8456, 55, 24.49
11:24:49 AM, 120.53, 160.6035, 0.8504, 55, 23.72
11:24:50 AM, 120.53, 160.6035, 0.8407, 55, 23.52
11:24:51 AM, 120.33, 160.4038, 0.8407, 55, 23.13
11:24:52 AM, 120.33, 160.4038, 0.8407, 55, 24.11
11:24:53 AM, 120.33, 160.2040, 0.8749, 55, 24.30
11:24:54 AM, 120.33, 160.4038, 0.8456, 55, 24.11
11:24:55 AM, 120.33, 160.4038, 0.8504, 51, 24.11
11:24:56 AM, 120.53, 160.6035, 0.8211, 55, 23.91
11:24:57 AM, 120.53, 160.6035, 0.8358, 55, 24.11
11:24:58 AM, 120.33, 160.6035, 0.8309, 55, 23.72
11:24:59 AM, 120.14, 160.6035, 0.8260, 51, 23.72
11:25:00 AM, 120.14, 159.8045, 0.8847, 55, 24.30
11:25:01 AM, 120.33, 160.0043, 0.8553, 55, 24.11
11:25:02 AM, 120.33, 160.6035, 0.8504, 55, 24.11
11:25:03 AM, 120.33, 160.6035, 0.8211, 55, 24.88
11:25:04 AM, 119.94, 160.2040, 0.8162, 55, 24.49
11:25:05 AM, 120.14, 160.0043, 0.8798, 55, 23.72
11:25:06 AM, 120.33, 160.0043, 0.8749, 55, 23.72
11:25:07 AM, 120.33, 160.6035, 0.8456, 55, 23.91
11:25:08 AM, 120.14, 160.6035, 0.8358, 55, 23.72
11:25:09 AM, 119.94, 160.2040, 0.8504, 55, 24.11
11:25:10 AM, 120.14, 160.0043, 0.8944, 55, 24.11
11:25:11 AM, 120.14, 160.0043, 0.8798, 55, 23.72
11:25:12 AM, 120.33, 160.2040, 0.8309, 55, 24.30
11:25:13 AM, 120.33, 160.2040, 0.8309, 55, 24.88
11:25:14 AM, 120.14, 160.6035, 0.8407, 55, 23.33
11:25:15 AM, 120.14, 160.2040, 0.8798, 55, 24.11
11:25:16 AM, 120.33, 160.0043, 0.8700, 51, 24.69
11:25:17 AM, 120.53, 160.4038, 0.8553, 55, 24.49
11:25:18 AM, 120.53, 160.6035, 0.8407, 55, 24.49
11:25:19 AM, 120.53, 160.6035, 0.8211, 55, 24.11
11:25:20 AM, 120.33, 163.0006, 0.8407, 55, 23.91
11:25:21 AM, 119.94, 160.6035, 0.8260, 55, 24.11
11:25:22 AM, 120.14, 159.8045, 0.8895, 55, 24.11
11:25:23 AM, 120.33, 160.6035, 0.8651, 55, 23.33
11:25:24 AM, 120.33, 160.4038, 0.8309, 51, 24.49
11:25:25 AM, 120.14, 160.2040, 0.8309, 51, 24.11
11:25:26 AM, 119.94, 159.8045, 0.8504, 51, 32.46
11:25:27 AM, 120.14, 162.0018, 0.8553, 51, 24.30
11:25:28 AM, 120.14, 159.8045, 0.8602, 51, 24.30
11:25:29 AM, 120.33, 160.0043, 0.8700, 51, 23.91
11:25:30 AM, 120.53, 160.6035, 0.8309, 51, 23.33
11:25:31 AM, 120.33, 160.6035, 0.8309, 51, 23.72
11:25:32 AM, 120.33, 160.2040, 0.8504, 51, 24.11
11:25:33 AM, 120.14, 160.4038, 0.8358, 55, 24.49
11:25:34 AM, 120.14, 160.4038, 0.8553, 55, 24.30
11:25:35 AM, 120.33, 159.8045, 0.8407, 55, 24.30
11:25:36 AM, 120.33, 160.6035, 0.8260, 55, 24.30
11:25:37 AM, 120.53, 160.6035, 0.8993, 55, 21.58
11:25:38 AM, 120.33, 160.6035, 0.8749, 55, 24.11
11:25:39 AM, 120.14, 160.2040, 0.8749, 51, 24.30
11:25:40 AM, 119.94, 159.8045, 0.8798, 51, 24.49
11:25:41 AM, 120.14, 159.8045, 0.8798, 51, 24.30
11:25:42 AM, 120.33, 160.2040, 0.8553, 51, 24.30
11:25:43 AM, 120.33, 160.4038, 0.8211, 55, 23.72
11:25:44 AM, 120.14, 160.2040, 0.8456, 55, 23.72
11:25:45 AM, 120.14, 160.0043, 0.8944, 55, 24.11
11:25:46 AM, 120.33, 160.2040, 0.8798, 55, 23.52
11:25:47 AM, 120.33, 160.4038, 0.8553, 55, 24.11
11:25:48 AM, 120.33, 160.4038, 0.8211, 55, 24.30
11:25:49 AM, 120.33, 160.2040, 0.8260, 55, 24.30
11:25:50 AM, 120.33, 160.4038, 0.8504, 55, 23.91
11:25:51 AM, 120.14, 160.4038, 0.9091, 55, 21.58
11:25:52 AM, 120.14, 159.8045, 0.8798, 55, 24.11
11:25:53 AM, 120.33, 160.2040, 0.8700, 55, 23.72
11:25:54 AM, 120.33, 160.4038, 0.8553, 55, 24.11
11:25:55 AM, 120.33, 160.6035, 0.8553, 55, 23.91
11:25:56 AM, 120.14, 160.4038, 0.8553, 55, 24.30
11:25:57 AM, 119.94, 160.0043, 0.8798, 51, 22.94
11:25:58 AM, 120.14, 160.6035, 0.8895, 55, 23.72
11:25:59 AM, 120.33, 160.0043, 0.8749, 51, 24.11
11:26:00 AM, 119.94, 160.4038, 0.8016, 55, 24.30
11:26:01 AM, 119.75, 160.0043, 0.8553, 55, 24.11
11:26:02 AM, 119.94, 159.6047, 0.9042, 55, 32.66
11:26:03 AM, 120.14, 159.6047, 0.8895, 55, 23.91
11:26:04 AM, 119.94, 160.2040, 0.8504, 55, 24.30
11:26:05 AM, 119.75, 159.8045, 0.8944, 55, 23.91
11:26:06 AM, 119.75, 159.6047, 0.9189, 55, 24.11
11:26:07 AM, 119.94, 160.2040, 0.8553, 55, 24.30
11:26:08 AM, 119.94, 159.8045, 0.8847, 51, 24.30
