Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
9:36:07 AM, 71.93, 166.7959, 0.4936, 55, 23.13
9:36:08 AM, 71.93, 166.7959, 0.4741, 51, 23.13
9:36:09 AM, 72.12, 166.9957, 0.4741, 55, 22.94
9:36:10 AM, 72.32, 167.1955, 0.4643, 55, 21.97
9:36:11 AM, 71.93, 167.7947, 0.4448, 51, 22.74
9:36:12 AM, 71.93, 166.9957, 0.4790, 55, 23.52
9:36:13 AM, 71.73, 167.1955, 0.4741, 55, 22.94
9:36:14 AM, 71.93, 166.9957, 0.4741, 55, 22.74
9:36:15 AM, 71.73, 166.7959, 0.4839, 51, 22.55
9:36:16 AM, 71.93, 166.7959, 0.4888, 51, 23.33
9:36:17 AM, 72.12, 166.9957, 0.4790, 51, 23.13
9:36:18 AM, 71.93, 167.7947, 0.4643, 55, 21.97
9:36:19 AM, 72.12, 166.7959, 0.4692, 55, 23.33
9:36:20 AM, 72.12, 167.1955, 0.4252, 55, 22.74
9:36:21 AM, 72.12, 167.7947, 0.4643, 55, 22.36
9:36:22 AM, 71.93, 167.3952, 0.4301, 55, 23.33
9:36:23 AM, 71.93, 167.1955, 0.4497, 51, 22.36
9:36:24 AM, 71.73, 166.9957, 0.4545, 51, 23.13
9:36:25 AM, 71.93, 166.5962, 0.5034, 55, 23.13
9:36:26 AM, 72.12, 167.1955, 0.4741, 55, 22.55
9:36:27 AM, 71.73, 166.7959, 0.3861, 51, 23.13
9:36:28 AM, 71.73, 166.9957, 0.4839, 55, 22.74
9:36:29 AM, 71.93, 166.7959, 0.4985, 55, 22.16
9:36:30 AM, 72.12, 167.1955, 0.4545, 55, 23.13
9:36:31 AM, 71.93, 167.1955, 0.4497, 55, 23.52
9:36:32 AM, 72.12, 167.1955, 0.4692, 55, 22.94
9:36:33 AM, 71.93, 167.3952, 0.4692, 51, 23.13
9:36:34 AM, 72.12, 168.5937, 0.4790, 55, 22.55
9:36:35 AM, 72.32, 167.7947, 0.4643, 55, 22.55
9:36:36 AM, 72.32, 167.3952, 0.4497, 55, 21.58
9:36:37 AM, 72.12, 167.7947, 0.4203, 51, 23.33
9:36:38 AM, 72.32, 166.7959, 0.4692, 55, 22.74
9:36:39 AM, 72.12, 167.7947, 0.4252, 55, 22.36
9:36:40 AM, 72.12, 166.9957, 0.4594, 55, 22.94
9:36:41 AM, 72.32, 167.1955, 0.4399, 55, 22.36
9:36:42 AM, 71.93, 167.1955, 0.4350, 55, 23.33
9:36:43 AM, 72.32, 167.3952, 0.4448, 55, 23.13
9:36:44 AM, 72.32, 167.5950, 0.4301, 55, 23.13
9:36:45 AM, 72.51, 167.5950, 0.4154, 55, 22.74
9:36:46 AM, 72.51, 167.7947, 0.4301, 55, 23.13
9:36:47 AM, 72.51, 168.5937, 0.4350, 51, 22.55
9:36:48 AM, 72.51, 167.9945, 0.4252, 51, 22.55
9:36:49 AM, 72.51, 167.7947, 0.4350, 51, 22.74
9:36:50 AM, 72.51, 167.9945, 0.4399, 55, 22.94
9:36:51 AM, 72.32, 167.7947, 0.4448, 55, 22.55
9:36:52 AM, 72.32, 167.7947, 0.4448, 55, 23.13
9:36:53 AM, 72.32, 167.7947, 0.4497, 51, 23.33
9:36:54 AM, 72.12, 167.5950, 0.4203, 51, 23.52
9:36:55 AM, 72.32, 167.3952, 0.4594, 55, 23.13
9:36:56 AM, 72.32, 167.5950, 0.4497, 55, 22.74
9:36:57 AM, 72.32, 167.5950, 0.4399, 51, 22.36
9:36:58 AM, 72.51, 167.7947, 0.4154, 51, 22.74
9:36:59 AM, 72.51, 167.1955, 0.4301, 51, 23.33
9:37:00 AM, 72.51, 167.7947, 0.4057, 55, 23.52
9:37:01 AM, 72.51, 167.5950, 0.4301, 55, 23.52
9:37:02 AM, 72.51, 167.9945, 0.4252, 55, 22.94
9:37:03 AM, 72.12, 168.5937, 0.4252, 51, 22.36
9:37:04 AM, 72.12, 167.1955, 0.4497, 51, 23.52
