Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
9:52:10 AM, 71.34, 166.1967, 0.5425, 82, 23.33
9:52:11 AM, 71.34, 164.7984, 0.5083, 82, 22.74
9:52:12 AM, 71.15, 164.3989, 0.5132, 82, 22.74
9:52:13 AM, 71.15, 164.3989, 0.5279, 82, 23.33
9:52:14 AM, 71.15, 164.3989, 0.5376, 86, 23.33
9:52:15 AM, 71.34, 164.3989, 0.5376, 86, 22.74
9:52:16 AM, 71.34, 163.9994, 0.5230, 82, 23.13
9:52:17 AM, 71.54, 163.9994, 0.4643, 82, 23.33
9:52:18 AM, 71.54, 164.7984, 0.5083, 82, 20.80
9:52:19 AM, 71.54, 165.3977, 0.4985, 86, 22.55
9:52:20 AM, 71.54, 164.7984, 0.5523, 86, 23.13
9:52:21 AM, 71.34, 164.7984, 0.5083, 82, 23.72
9:52:22 AM, 71.54, 164.1991, 0.5230, 82, 22.94
9:52:23 AM, 71.73, 164.7984, 0.4985, 82, 22.74
9:52:24 AM, 71.73, 164.7984, 0.4985, 82, 23.52
9:52:25 AM, 71.73, 164.9981, 0.5034, 82, 22.36
9:52:26 AM, 71.34, 164.9981, 0.4741, 82, 23.33
9:52:27 AM, 71.34, 164.5986, 0.5181, 82, 23.13
9:52:28 AM, 71.34, 164.7984, 0.5034, 82, 23.52
9:52:29 AM, 71.34, 164.5986, 0.5181, 82, 23.33
9:52:30 AM, 71.73, 164.7984, 0.5034, 82, 21.97
9:52:31 AM, 71.73, 164.9981, 0.4936, 86, 23.52
9:52:32 AM, 71.73, 164.9981, 0.5034, 86, 23.33
9:52:33 AM, 71.73, 164.9981, 0.4790, 82, 22.94
9:52:34 AM, 71.34, 164.7984, 0.5083, 82, 23.33
9:52:35 AM, 71.15, 164.7984, 0.5132, 82, 22.94
9:52:36 AM, 71.15, 163.9994, 0.5376, 86, 22.74
9:52:37 AM, 71.15, 164.1991, 0.5425, 86, 23.13
9:52:38 AM, 71.34, 164.3989, 0.5376, 82, 23.33
9:52:39 AM, 71.34, 164.5986, 0.5083, 82, 23.33
9:52:40 AM, 71.15, 164.5986, 0.5230, 82, 24.69
9:52:41 AM, 71.15, 164.5986, 0.5132, 82, 23.72
9:52:42 AM, 71.15, 164.5986, 0.4985, 82, 21.58
9:52:43 AM, 71.15, 164.3989, 0.5425, 82, 22.74
9:52:44 AM, 71.15, 164.3989, 0.5279, 86, 23.52
9:52:45 AM, 71.34, 164.7984, 0.5230, 82, 23.52
9:52:46 AM, 71.15, 164.7984, 0.5230, 82, 23.13
9:52:47 AM, 71.15, 164.1991, 0.5279, 82, 23.33
9:52:48 AM, 71.15, 163.9994, 0.5474, 82, 22.94
9:52:49 AM, 71.34, 164.5986, 0.5425, 82, 22.74
9:52:50 AM, 71.34, 164.7984, 0.4985, 86, 23.33
9:52:51 AM, 71.34, 164.5986, 0.4888, 86, 23.33
9:52:52 AM, 71.15, 164.5986, 0.5181, 82, 23.33
9:52:53 AM, 70.96, 164.3989, 0.5327, 82, 22.55
9:52:54 AM, 71.15, 163.4001, 0.5621, 82, 22.74
9:52:55 AM, 71.15, 164.3989, 0.5181, 86, 22.94
9:52:56 AM, 71.34, 164.3989, 0.5425, 82, 22.74
9:52:57 AM, 71.34, 164.5986, 0.5132, 82, 23.33
9:52:58 AM, 71.34, 164.5986, 0.5230, 82, 23.52
9:52:59 AM, 71.15, 165.3977, 0.5132, 82, 22.36
9:53:00 AM, 71.15, 164.1991, 0.5865, 86, 23.33
9:53:01 AM, 71.15, 164.1991, 0.5523, 86, 23.33
9:53:02 AM, 71.15, 163.9994, 0.5279, 82, 23.13
9:53:03 AM, 71.34, 164.1991, 0.5425, 82, 22.74
9:53:04 AM, 71.15, 164.5986, 0.5230, 82, 23.33
9:53:05 AM, 70.96, 163.5999, 0.5474, 82, 23.13
9:53:06 AM, 70.76, 163.9994, 0.6158, 82, 22.55
9:53:07 AM, 71.15, 163.9994, 0.5523, 86, 23.13
9:53:08 AM, 71.15, 164.5986, 0.5376, 86, 23.13
9:53:09 AM, 71.15, 164.1991, 0.5230, 86, 22.36
9:53:10 AM, 70.96, 164.1991, 0.5279, 82, 23.13
9:53:11 AM, 70.76, 164.1991, 0.5474, 82, 23.33
9:53:12 AM, 70.76, 163.7996, 0.5816, 82, 23.52
9:53:13 AM, 70.76, 163.9994, 0.5474, 82, 23.13
9:53:14 AM, 70.96, 163.5999, 0.5474, 82, 23.33
9:53:15 AM, 71.15, 164.3989, 0.5034, 82, 23.52
9:53:16 AM, 71.34, 164.1991, 0.5425, 86, 23.52
9:53:17 AM, 71.34, 164.7984, 0.5230, 82, 23.13
9:53:18 AM, 71.34, 164.5986, 0.5181, 82, 23.72
9:53:19 AM, 71.34, 164.3989, 0.5230, 82, 23.13
9:53:20 AM, 71.54, 164.5986, 0.5181, 82, 23.52
9:53:21 AM, 71.54, 164.5986, 0.4936, 82, 23.33
9:53:22 AM, 71.54, 164.7984, 0.5083, 82, 23.13
9:53:23 AM, 71.54, 164.5986, 0.5083, 86, 21.77
9:53:24 AM, 71.34, 164.3989, 0.5083, 82, 22.74
9:53:25 AM, 71.34, 165.3977, 0.5230, 82, 22.94
9:53:26 AM, 71.54, 164.5986, 0.5230, 82, 23.13
