Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
11:43:11 AM, 118.20, 153.4123, 1.0117, 102, 23.52
11:43:12 AM, 118.20, 153.4123, 1.0215, 98, 23.72
11:43:13 AM, 118.20, 153.4123, 1.0020, 98, 23.13
11:43:14 AM, 118.20, 152.8130, 0.9971, 98, 23.72
11:43:15 AM, 118.20, 153.8118, 1.0264, 102, 23.33
11:43:16 AM, 118.20, 153.2126, 1.0264, 98, 24.11
11:43:17 AM, 118.20, 156.2089, 1.0020, 102, 23.91
11:43:18 AM, 118.00, 153.4123, 1.0117, 98, 24.11
11:43:19 AM, 117.81, 153.4123, 1.0264, 98, 24.11
11:43:20 AM, 118.00, 153.0128, 1.0753, 102, 24.11
11:43:21 AM, 118.00, 153.4123, 1.0459, 98, 23.72
11:43:22 AM, 118.00, 153.4123, 1.0459, 98, 24.11
11:43:23 AM, 117.81, 153.4123, 1.0508, 102, 23.72
11:43:24 AM, 117.81, 153.0128, 1.0508, 102, 23.91
11:43:25 AM, 117.81, 153.0128, 1.0850, 98, 23.72
11:43:26 AM, 118.00, 152.8130, 1.0459, 98, 23.33
11:43:27 AM, 118.00, 153.4123, 1.0020, 98, 23.72
11:43:28 AM, 118.00, 153.2126, 1.0117, 98, 22.55
11:43:29 AM, 118.00, 153.4123, 1.0362, 102, 23.52
11:43:30 AM, 118.00, 153.6121, 1.0362, 102, 23.72
11:43:31 AM, 118.00, 153.4123, 1.0362, 98, 22.94
11:43:32 AM, 118.00, 153.2126, 1.0362, 102, 23.72
11:43:33 AM, 118.00, 153.4123, 1.0362, 98, 23.33
11:43:34 AM, 117.81, 153.4123, 1.0362, 98, 23.72
11:43:35 AM, 117.81, 152.8130, 1.0802, 98, 23.52
11:43:36 AM, 118.00, 153.0128, 1.0753, 102, 23.52
11:43:37 AM, 118.00, 153.2126, 1.0411, 98, 24.11
11:43:38 AM, 117.81, 153.4123, 1.0166, 98, 23.91
11:43:39 AM, 117.61, 152.8130, 1.0508, 98, 23.52
11:43:40 AM, 117.61, 152.6133, 1.0850, 98, 23.13
11:43:41 AM, 117.61, 153.0128, 1.0850, 98, 23.33
11:43:42 AM, 118.00, 153.0128, 1.0557, 98, 23.52
11:43:43 AM, 118.00, 152.8130, 1.0362, 98, 22.74
11:43:44 AM, 118.00, 153.4123, 1.0411, 98, 23.72
11:43:45 AM, 118.00, 153.4123, 1.0411, 98, 23.33
11:43:46 AM, 117.81, 153.4123, 1.0264, 102, 23.72
11:43:47 AM, 117.81, 153.4123, 1.0753, 102, 23.52
11:43:48 AM, 117.81, 153.0128, 1.0508, 98, 23.52
11:43:49 AM, 118.00, 153.0128, 1.0606, 98, 23.72
11:43:50 AM, 118.00, 153.2126, 1.0313, 98, 23.72
11:43:51 AM, 118.00, 153.4123, 1.0508, 98, 24.11
11:43:52 AM, 118.00, 153.4123, 1.0459, 98, 23.91
11:43:53 AM, 118.00, 153.4123, 1.0215, 102, 23.72
11:43:54 AM, 118.00, 153.6121, 1.0411, 102, 23.33
11:43:55 AM, 118.00, 153.4123, 1.0362, 98, 23.72
11:43:56 AM, 117.61, 153.4123, 1.0459, 98, 23.13
11:43:57 AM, 117.42, 152.4135, 1.1046, 98, 23.13
11:43:58 AM, 117.42, 152.8130, 1.0850, 98, 23.33
11:43:59 AM, 117.42, 152.6133, 1.0850, 102, 23.13
11:44:00 AM, 117.42, 152.6133, 1.0753, 102, 24.11
11:44:01 AM, 117.22, 152.6133, 1.0557, 98, 24.11
11:44:02 AM, 117.03, 152.2138, 1.1046, 98, 23.91
11:44:03 AM, 117.22, 152.0140, 1.1290, 98, 22.74
11:44:04 AM, 117.61, 152.8130, 1.0850, 98, 23.72
11:44:05 AM, 117.61, 152.6133, 1.0753, 102, 23.72
11:44:06 AM, 117.81, 152.6133, 1.0753, 98, 23.91
11:44:07 AM, 118.00, 153.0128, 1.0753, 98, 24.49
11:44:08 AM, 118.00, 153.8118, 1.0411, 98, 27.41
11:44:09 AM, 118.00, 153.6121, 1.0459, 98, 23.33
11:44:10 AM, 117.81, 153.4123, 1.0362, 102, 23.72
11:44:11 AM, 117.81, 153.0128, 1.0655, 102, 24.30
11:44:12 AM, 117.81, 153.0128, 1.0557, 98, 23.72
11:44:13 AM, 117.81, 153.0128, 1.0704, 98, 23.91
11:44:14 AM, 117.42, 153.0128, 1.0557, 98, 23.91
11:44:15 AM, 117.61, 152.8130, 1.0948, 102, 23.33
11:44:16 AM, 117.61, 152.8130, 1.0508, 98, 23.52
11:44:17 AM, 117.81, 152.8130, 1.0655, 98, 22.55
11:44:18 AM, 117.81, 153.4123, 1.0606, 98, 23.33
11:44:19 AM, 117.22, 152.6133, 1.0997, 102, 23.33
11:44:20 AM, 117.42, 152.4135, 1.1290, 98, 24.11
