Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
10:11:19 AM, 148.33, 164.7984, 0.5963, 0, 24.88
10:11:20 AM, 148.13, 164.3989, 0.6158, 0, 24.88
10:11:21 AM, 148.13, 164.7984, 0.6012, 0, 24.11
10:11:22 AM, 148.33, 164.5986, 0.5670, 0, 29.55
10:11:23 AM, 148.33, 164.5986, 0.5865, 0, 29.55
10:11:24 AM, 148.33, 164.9981, 0.5865, 0, 23.52
10:11:25 AM, 148.33, 164.7984, 0.5718, 0, 24.69
10:11:26 AM, 147.94, 164.7984, 0.5914, 0, 23.33
10:11:27 AM, 148.13, 163.7996, 0.6207, 0, 23.91
10:11:28 AM, 148.52, 164.7984, 0.5914, 0, 23.72
10:11:29 AM, 148.13, 165.1979, 0.5621, 0, 25.08
10:11:30 AM, 148.13, 164.7984, 0.5914, 0, 24.88
10:11:31 AM, 147.94, 164.5986, 0.6061, 0, 24.49
10:11:32 AM, 148.13, 163.7996, 0.6305, 0, 24.30
10:11:33 AM, 148.13, 164.5986, 0.6012, 0, 24.11
10:11:34 AM, 148.33, 164.5986, 0.5914, 0, 21.58
10:11:35 AM, 148.52, 164.7984, 0.5914, 0, 23.91
10:11:36 AM, 148.52, 165.1979, 0.5767, 0, 23.13
10:11:37 AM, 148.72, 165.1979, 0.5670, 0, 24.11
10:11:38 AM, 148.91, 165.5974, 0.5523, 0, 24.30
10:11:39 AM, 148.72, 165.5974, 0.5376, 0, 25.27
10:11:40 AM, 148.72, 165.3977, 0.5523, 0, 23.91
10:11:41 AM, 148.52, 165.5974, 0.5572, 0, 23.72
10:11:42 AM, 148.52, 165.3977, 0.5523, 0, 24.49
10:11:43 AM, 148.52, 165.1979, 0.5327, 0, 24.30
10:11:44 AM, 148.52, 164.9981, 0.5523, 0, 24.49
10:11:45 AM, 148.52, 165.1979, 0.5767, 0, 24.49
10:11:46 AM, 148.52, 165.1979, 0.5816, 0, 24.88
10:11:47 AM, 148.72, 165.1979, 0.5767, 0, 24.11
10:11:48 AM, 148.91, 165.5974, 0.5376, 0, 24.69
10:11:49 AM, 148.52, 165.5974, 0.5865, 0, 24.69
10:11:50 AM, 148.33, 165.5974, 0.5523, 0, 24.30
10:11:51 AM, 148.52, 164.7984, 0.5865, 0, 23.52
10:11:52 AM, 148.13, 164.9981, 0.5718, 0, 24.49
10:11:53 AM, 148.33, 164.5986, 0.6012, 0, 24.30
10:11:54 AM, 148.33, 164.3989, 0.5425, 0, 24.30
10:11:55 AM, 148.33, 164.9981, 0.5914, 0, 23.91
10:11:56 AM, 148.33, 164.7984, 0.5816, 0, 23.33
10:11:57 AM, 148.72, 165.1979, 0.5767, 0, 24.49
10:11:58 AM, 148.33, 165.3977, 0.5621, 0, 23.72
10:11:59 AM, 148.52, 164.9981, 0.5963, 0, 23.91
10:12:00 AM, 148.13, 165.1979, 0.5865, 0, 24.88
10:12:01 AM, 148.33, 164.7984, 0.6109, 0, 24.49
10:12:02 AM, 148.13, 164.9981, 0.5914, 0, 24.69
10:12:03 AM, 148.33, 164.9981, 0.6012, 0, 24.88
10:12:04 AM, 148.33, 164.5986, 0.6012, 0, 24.88
10:12:05 AM, 148.33, 164.5986, 0.5865, 0, 24.11
10:12:06 AM, 148.52, 164.9981, 0.5816, 0, 23.91
10:12:07 AM, 148.52, 165.3977, 0.5474, 0, 23.72
10:12:08 AM, 148.72, 164.9981, 0.5767, 0, 24.88
10:12:09 AM, 148.91, 165.1979, 0.5523, 0, 24.49
10:12:10 AM, 148.72, 165.5974, 0.5376, 0, 23.91
10:12:11 AM, 148.72, 165.3977, 0.5523, 0, 24.49
10:12:12 AM, 148.91, 165.1979, 0.5523, 0, 23.72
10:12:13 AM, 148.72, 164.9981, 0.5474, 0, 24.49
10:12:14 AM, 148.91, 165.5974, 0.5376, 0, 24.49
10:12:15 AM, 148.72, 165.3977, 0.5523, 0, 24.69
10:12:16 AM, 148.72, 165.3977, 0.5523, 0, 24.30
10:12:17 AM, 148.52, 165.3977, 0.5523, 0, 26.24
10:12:18 AM, 148.33, 164.9981, 0.6207, 0, 24.30
10:12:19 AM, 148.72, 165.1979, 0.5718, 0, 24.69
10:12:20 AM, 148.52, 165.5974, 0.5523, 0, 24.30
10:12:21 AM, 148.72, 164.7984, 0.5816, 0, 25.66
10:12:22 AM, 148.91, 165.5974, 0.5572, 0, 23.33
10:12:23 AM, 148.91, 165.3977, 0.5425, 0, 23.72
10:12:24 AM, 148.91, 165.5974, 0.5523, 0, 24.30
10:12:25 AM, 148.52, 165.5974, 0.5572, 0, 24.49
10:12:26 AM, 148.52, 164.9981, 0.5816, 0, 24.49
10:12:27 AM, 148.52, 165.1979, 0.5523, 0, 24.30
10:12:28 AM, 148.52, 165.1979, 0.5865, 0, 24.49
10:12:29 AM, 148.52, 164.9981, 0.5718, 0, 24.11
10:12:30 AM, 148.52, 165.1979, 0.5523, 0, 24.49
10:12:31 AM, 148.52, 165.1979, 0.5767, 0, 23.72
10:12:32 AM, 148.72, 165.1979, 0.5718, 0, 24.49
10:12:33 AM, 148.52, 165.5974, 0.5181, 0, 24.11
10:12:34 AM, 148.72, 164.5986, 0.5865, 0, 24.69
10:12:35 AM, 148.33, 165.3977, 0.5474, 0, 24.30
10:12:36 AM, 148.52, 164.9981, 0.5718, 0, 24.49
10:12:37 AM, 148.13, 164.9981, 0.5425, 0, 23.91
10:12:38 AM, 148.33, 164.7984, 0.5767, 0, 24.11
10:12:39 AM, 148.13, 164.9981, 0.5914, 0, 24.49
10:12:40 AM, 148.33, 164.7984, 0.5718, 0, 24.11
10:12:41 AM, 148.33, 164.7984, 0.5718, 0, 23.33
10:12:42 AM, 148.33, 164.9981, 0.5865, 0, 24.49
10:12:43 AM, 148.13, 164.9981, 0.5670, 0, 27.99
10:12:44 AM, 148.33, 164.5986, 0.6061, 0, 24.30
10:12:45 AM, 148.13, 164.7984, 0.5914, 0, 24.49
10:12:46 AM, 148.33, 166.1967, 0.6012, 0, 24.30
10:12:47 AM, 148.33, 165.1979, 0.5523, 0, 24.49
10:12:48 AM, 148.52, 165.7972, 0.5376, 0, 21.97
10:12:49 AM, 148.72, 165.1979, 0.5523, 0, 24.30
10:12:50 AM, 148.91, 165.3977, 0.5621, 0, 24.49
10:12:51 AM, 148.91, 165.5974, 0.5083, 0, 24.30
10:12:52 AM, 148.91, 165.7972, 0.5425, 0, 23.13
10:12:53 AM, 148.91, 165.7972, 0.5523, 0, 24.30
10:12:54 AM, 148.72, 165.5974, 0.5474, 0, 24.11
10:12:55 AM, 148.91, 165.5974, 0.5181, 0, 23.91
10:12:56 AM, 148.91, 165.5974, 0.5474, 0, 24.49
10:12:57 AM, 149.10, 166.7959, 0.5474, 0, 23.91
10:12:58 AM, 149.10, 165.9969, 0.5132, 0, 24.11
10:12:59 AM, 149.10, 165.9969, 0.4985, 0, 24.30
10:13:00 AM, 149.10, 165.9969, 0.5230, 0, 24.11
10:13:01 AM, 149.10, 166.1967, 0.5083, 0, 24.49
10:13:02 AM, 148.72, 165.9969, 0.5230, 0, 24.88
10:13:03 AM, 148.72, 165.5974, 0.5279, 0, 24.30
10:13:04 AM, 148.91, 165.5974, 0.5572, 0, 24.49
10:13:05 AM, 148.72, 165.7972, 0.5425, 0, 21.19
10:13:06 AM, 148.91, 165.5974, 0.5327, 0, 24.49
10:13:07 AM, 148.52, 165.3977, 0.5474, 0, 24.30
10:13:08 AM, 148.72, 165.3977, 0.5816, 0, 24.30
10:13:09 AM, 148.91, 165.3977, 0.5425, 0, 24.30
10:13:10 AM, 148.91, 165.1979, 0.5376, 0, 24.49
10:13:11 AM, 148.52, 164.7984, 0.5474, 0, 24.49
10:13:12 AM, 148.52, 165.1979, 0.5670, 0, 24.30
10:13:13 AM, 148.33, 165.1979, 0.5523, 0, 24.69
10:13:14 AM, 148.52, 164.9981, 0.5914, 0, 24.69
10:13:15 AM, 148.33, 164.9981, 0.5816, 0, 24.11
10:13:16 AM, 148.52, 165.1979, 0.5621, 0, 23.72
10:13:17 AM, 148.72, 164.9981, 0.5816, 0, 23.72
10:13:18 AM, 148.72, 165.3977, 0.5523, 0, 24.49
10:13:19 AM, 148.91, 165.3977, 0.5523, 0, 23.13
10:13:20 AM, 148.91, 165.5974, 0.5132, 0, 24.11
10:13:21 AM, 148.91, 165.7972, 0.5425, 0, 24.69
10:13:22 AM, 149.10, 165.9969, 0.5327, 0, 24.88
10:13:23 AM, 149.10, 165.5974, 0.5132, 0, 24.30
10:13:24 AM, 149.10, 165.9969, 0.4888, 0, 24.69
10:13:25 AM, 149.10, 166.1967, 0.4936, 0, 24.30
10:13:26 AM, 148.72, 165.9969, 0.4936, 0, 24.69
10:13:27 AM, 148.91, 165.7972, 0.5474, 0, 25.27
10:13:28 AM, 148.72, 165.7972, 0.5132, 0, 24.49
10:13:29 AM, 148.91, 165.5974, 0.5230, 0, 24.30
10:13:30 AM, 149.10, 165.7972, 0.5425, 0, 24.11
10:13:31 AM, 148.91, 165.5974, 0.5181, 0, 24.49
10:13:32 AM, 149.10, 165.9969, 0.5181, 0, 24.69
10:13:33 AM, 148.91, 165.3977, 0.5230, 0, 24.30
10:13:34 AM, 148.72, 165.7972, 0.5327, 0, 21.58
10:13:35 AM, 148.91, 165.3977, 0.5523, 0, 24.30
10:13:36 AM, 148.52, 165.5974, 0.5279, 0, 23.91
10:13:37 AM, 148.72, 165.3977, 0.5670, 0, 24.11
10:13:38 AM, 148.33, 165.5974, 0.5376, 0, 24.30
10:13:39 AM, 148.33, 164.9981, 0.5816, 0, 24.88
10:13:40 AM, 148.52, 164.7984, 0.5914, 0, 23.91
10:13:41 AM, 148.33, 165.3977, 0.5425, 0, 24.11
10:13:42 AM, 148.52, 164.9981, 0.5767, 0, 24.30
10:13:43 AM, 148.72, 164.7984, 0.5572, 0, 24.30
10:13:44 AM, 148.52, 165.3977, 0.5474, 0, 23.91
10:13:45 AM, 148.72, 165.1979, 0.5718, 0, 23.91
10:13:46 AM, 148.33, 165.1979, 0.5376, 0, 23.52
10:13:47 AM, 148.33, 165.1979, 0.5767, 0, 24.49
10:13:48 AM, 148.52, 164.9981, 0.6256, 0, 24.11
10:13:49 AM, 148.72, 164.9981, 0.5767, 0, 24.69
10:13:50 AM, 148.91, 165.3977, 0.5230, 0, 24.49
10:13:51 AM, 148.91, 165.5974, 0.5376, 0, 24.49
10:13:52 AM, 148.72, 165.5974, 0.5132, 0, 24.30
10:13:53 AM, 148.91, 165.7972, 0.5474, 0, 24.88
10:13:54 AM, 148.91, 165.7972, 0.5523, 0, 26.63
10:13:55 AM, 148.91, 165.5974, 0.5230, 0, 24.49
10:13:56 AM, 148.91, 165.5974, 0.5376, 0, 24.49
10:13:57 AM, 148.91, 165.5974, 0.5327, 0, 24.30
10:13:58 AM, 148.91, 165.5974, 0.5083, 0, 24.30
10:13:59 AM, 148.91, 165.9969, 0.4985, 0, 24.11
10:14:00 AM, 148.91, 165.5974, 0.5474, 0, 24.30
10:14:01 AM, 148.91, 165.7972, 0.5230, 0, 24.30
10:14:02 AM, 148.91, 165.7972, 0.5230, 0, 24.11
10:14:03 AM, 148.52, 165.5974, 0.5425, 0, 24.88
10:14:04 AM, 148.91, 165.1979, 0.5865, 0, 24.30
10:14:05 AM, 149.10, 165.5974, 0.5865, 0, 24.49
10:14:06 AM, 149.10, 165.9969, 0.5767, 0, 24.11
10:14:07 AM, 149.10, 166.1967, 0.5132, 0, 24.30
10:14:08 AM, 149.30, 166.1967, 0.5034, 0, 24.49
10:14:09 AM, 149.10, 166.1967, 0.5083, 0, 29.94
10:14:10 AM, 149.10, 166.1967, 0.4839, 0, 24.30
10:14:11 AM, 149.10, 165.9969, 0.5083, 0, 23.91
10:14:12 AM, 148.91, 165.9969, 0.5132, 0, 24.11
10:14:13 AM, 148.91, 165.5974, 0.5425, 0, 24.88
10:14:14 AM, 149.10, 165.5974, 0.5181, 0, 23.91
10:14:15 AM, 148.91, 166.1967, 0.5181, 0, 23.13
10:14:16 AM, 149.10, 165.7972, 0.5132, 0, 24.49
10:14:17 AM, 149.10, 165.7972, 0.5132, 0, 23.52
10:14:18 AM, 149.10, 166.1967, 0.5132, 0, 23.91
10:14:19 AM, 149.10, 165.9969, 0.5230, 0, 24.30
10:14:20 AM, 149.10, 165.7972, 0.5181, 0, 24.11
10:14:21 AM, 149.10, 165.9969, 0.4985, 0, 24.11
10:14:22 AM, 149.10, 165.9969, 0.5181, 0, 24.11
10:14:23 AM, 148.91, 166.1967, 0.5230, 0, 23.91
10:14:24 AM, 148.91, 165.5974, 0.5230, 0, 24.30
10:14:25 AM, 148.91, 165.5974, 0.5425, 0, 24.30
10:14:26 AM, 148.91, 165.3977, 0.5474, 0, 23.72
10:14:27 AM, 148.91, 165.7972, 0.5474, 0, 24.30
10:14:28 AM, 148.91, 165.9969, 0.5279, 0, 24.49
10:14:29 AM, 148.91, 165.7972, 0.5474, 0, 23.13
10:14:30 AM, 148.72, 165.7972, 0.5083, 0, 24.11
10:14:31 AM, 148.91, 165.3977, 0.5572, 0, 24.49
10:14:32 AM, 148.72, 165.7972, 0.5474, 0, 26.83
10:14:33 AM, 148.91, 165.3977, 0.5474, 0, 24.30
10:14:34 AM, 148.91, 165.7972, 0.5474, 0, 24.30
10:14:35 AM, 148.91, 165.7972, 0.5474, 0, 24.30
10:14:36 AM, 149.10, 165.1979, 0.4643, 0, 24.30
10:14:37 AM, 149.10, 166.1967, 0.5034, 0, 24.88
10:14:38 AM, 149.30, 166.1967, 0.5083, 0, 24.30
10:14:39 AM, 148.91, 166.1967, 0.5034, 0, 24.49
10:14:40 AM, 149.10, 166.1967, 0.5425, 0, 24.49
10:14:41 AM, 149.10, 165.5974, 0.4643, 0, 24.69
10:14:42 AM, 149.10, 166.1967, 0.5132, 0, 24.11
10:14:43 AM, 149.10, 166.9957, 0.5230, 0, 23.91
10:14:44 AM, 149.10, 166.1967, 0.5230, 0, 24.11
10:14:45 AM, 148.91, 165.7972, 0.5425, 0, 23.91
10:14:46 AM, 148.91, 165.3977, 0.4643, 0, 24.11
10:14:47 AM, 148.91, 165.7972, 0.5425, 0, 24.49
10:14:48 AM, 148.52, 165.7972, 0.5230, 0, 24.49
10:14:49 AM, 148.72, 165.3977, 0.5816, 0, 24.11
10:14:50 AM, 148.52, 165.7972, 0.5621, 0, 24.11
10:14:51 AM, 148.72, 165.1979, 0.5670, 0, 24.30
10:14:52 AM, 148.72, 164.9981, 0.5718, 0, 26.83
10:14:53 AM, 148.52, 165.3977, 0.5572, 0, 24.88
10:14:54 AM, 148.72, 165.3977, 0.5767, 0, 21.58
10:14:55 AM, 148.72, 165.5974, 0.5621, 0, 24.11
10:14:56 AM, 148.91, 165.5974, 0.5425, 0, 24.69
10:14:57 AM, 148.91, 165.9969, 0.5181, 0, 24.30
10:14:58 AM, 148.91, 165.7972, 0.5279, 0, 24.30
10:14:59 AM, 149.10, 164.9981, 0.5474, 0, 24.49
10:15:00 AM, 149.10, 166.3964, 0.4888, 0, 24.69
10:15:01 AM, 149.10, 165.9969, 0.5816, 0, 23.13
10:15:02 AM, 148.91, 165.5974, 0.5181, 0, 24.49
10:15:03 AM, 148.91, 165.9969, 0.5474, 0, 24.49
10:15:04 AM, 148.72, 165.7972, 0.5425, 0, 24.30
10:15:05 AM, 148.91, 165.1979, 0.5523, 0, 23.91
10:15:06 AM, 148.91, 165.5974, 0.5132, 0, 24.30
10:15:07 AM, 148.91, 165.1979, 0.5327, 0, 24.11
10:15:08 AM, 148.72, 165.7972, 0.5327, 0, 24.11
10:15:09 AM, 148.91, 165.3977, 0.5474, 0, 23.72
10:15:10 AM, 148.52, 165.5974, 0.5425, 0, 24.88
10:15:11 AM, 148.72, 165.3977, 0.5767, 0, 34.41
10:15:12 AM, 148.91, 165.7972, 0.5523, 0, 24.69
10:15:13 AM, 149.10, 165.9969, 0.5425, 0, 24.88
10:15:14 AM, 149.10, 165.7972, 0.5425, 0, 23.91
10:15:15 AM, 149.10, 166.1967, 0.5132, 0, 24.30
10:15:16 AM, 149.10, 166.1967, 0.4985, 0, 24.30
10:15:17 AM, 148.91, 165.9969, 0.5230, 0, 24.30
10:15:18 AM, 149.10, 165.7972, 0.5425, 0, 24.49
10:15:19 AM, 149.10, 166.3964, 0.4936, 0, 24.11
10:15:20 AM, 149.10, 166.1967, 0.5083, 0, 24.88
10:15:21 AM, 149.10, 165.9969, 0.5230, 0, 24.69
10:15:22 AM, 149.10, 166.1967, 0.5083, 0, 24.49
10:15:23 AM, 149.10, 166.1967, 0.5181, 0, 24.11
10:15:24 AM, 149.10, 166.1967, 0.5181, 0, 24.11
10:15:25 AM, 149.10, 166.1967, 0.5132, 0, 23.72
10:15:26 AM, 149.10, 165.9969, 0.5181, 0, 24.49
10:15:27 AM, 149.30, 166.1967, 0.5230, 0, 24.49
10:15:28 AM, 149.30, 166.3964, 0.4888, 0, 24.88
10:15:29 AM, 149.49, 166.3964, 0.4839, 0, 23.91
10:15:30 AM, 149.49, 166.1967, 0.5034, 0, 24.49
10:15:31 AM, 149.49, 166.1967, 0.4985, 0, 24.49
10:15:32 AM, 149.49, 166.3964, 0.4839, 0, 24.49
10:15:33 AM, 149.69, 166.1967, 0.4936, 0, 23.91
