Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
9:44:31 AM, 50.35, 172.7886, 0.1369, 0, 23.72
9:44:32 AM, 50.35, 173.5876, 0.1124, 0, 23.52
9:44:33 AM, 50.16, 175.7849, 0.1124, 0, 23.52
9:44:34 AM, 49.96, 172.9884, 0.1320, 0, 22.94
9:44:35 AM, 50.16, 173.3879, 0.1515, 0, 23.52
9:44:36 AM, 50.16, 172.9884, 0.1369, 0, 22.94
9:44:37 AM, 50.35, 172.3891, 0.1320, 0, 23.13
9:44:38 AM, 50.35, 173.3879, 0.1124, 0, 23.13
9:44:39 AM, 50.35, 172.9884, 0.0831, 0, 23.33
9:44:40 AM, 50.35, 173.5876, 0.1075, 0, 23.91
9:44:41 AM, 50.35, 173.5876, 0.1075, 0, 23.72
9:44:42 AM, 50.35, 173.1881, 0.1173, 0, 22.74
9:44:43 AM, 50.16, 173.5876, 0.0831, 0, 23.52
9:44:44 AM, 50.16, 173.1881, 0.1369, 0, 23.52
9:44:45 AM, 50.35, 173.3879, 0.1369, 0, 23.52
9:44:46 AM, 50.16, 173.5876, 0.1173, 0, 23.52
9:44:47 AM, 50.16, 172.9884, 0.1124, 0, 23.13
9:44:48 AM, 49.96, 172.9884, 0.1271, 0, 33.44
9:44:49 AM, 49.96, 172.7886, 0.1466, 0, 23.91
9:44:50 AM, 50.16, 173.1881, 0.1173, 0, 23.52
9:44:51 AM, 50.16, 172.9884, 0.1417, 0, 23.52
9:44:52 AM, 50.16, 173.1881, 0.1466, 0, 24.11
9:44:53 AM, 50.35, 173.1881, 0.1173, 0, 23.52
9:44:54 AM, 50.16, 173.5876, 0.1124, 0, 23.72
9:44:55 AM, 50.16, 172.5889, 0.1173, 0, 24.11
9:44:56 AM, 50.35, 173.5876, 0.1075, 0, 23.72
9:44:57 AM, 50.35, 173.5876, 0.1075, 0, 23.72
9:44:58 AM, 50.16, 173.3879, 0.1222, 0, 23.52
9:44:59 AM, 50.16, 172.3891, 0.1320, 0, 23.91
9:45:00 AM, 50.35, 172.9884, 0.1320, 0, 23.13
9:45:01 AM, 50.35, 173.3879, 0.0880, 0, 23.72
9:45:02 AM, 50.16, 173.1881, 0.1124, 0, 23.52
9:45:03 AM, 50.16, 172.9884, 0.1417, 0, 23.72
9:45:04 AM, 50.16, 174.1869, 0.1222, 0, 22.74
9:45:05 AM, 50.35, 173.5876, 0.1075, 0, 23.33
9:45:06 AM, 50.16, 173.5876, 0.0831, 0, 23.91
9:45:07 AM, 50.16, 172.9884, 0.1417, 0, 24.11
9:45:08 AM, 50.35, 172.9884, 0.1222, 0, 24.30
9:45:09 AM, 50.35, 173.5876, 0.1124, 0, 23.33
9:45:10 AM, 50.35, 173.3879, 0.0929, 0, 23.91
9:45:11 AM, 50.35, 173.1881, 0.1173, 0, 23.52
9:45:12 AM, 50.35, 173.5876, 0.1124, 0, 23.91
9:45:13 AM, 50.35, 173.5876, 0.0978, 0, 23.72
9:45:14 AM, 50.16, 173.3879, 0.1173, 0, 24.11
9:45:15 AM, 50.16, 173.1881, 0.1026, 0, 23.91
9:45:16 AM, 50.35, 172.9884, 0.1417, 0, 23.52
9:45:17 AM, 50.35, 173.1881, 0.1124, 0, 23.91
9:45:18 AM, 50.35, 173.5876, 0.1075, 0, 24.11
9:45:19 AM, 50.35, 173.5876, 0.0929, 0, 23.52
9:45:20 AM, 50.35, 173.5876, 0.0782, 0, 24.11
9:45:21 AM, 50.35, 173.5876, 0.0831, 0, 23.72
9:45:22 AM, 50.35, 173.5876, 0.0880, 0, 23.72
9:45:23 AM, 50.35, 178.9810, 0.1173, 0, 24.30
9:45:24 AM, 50.35, 173.1881, 0.1124, 0, 23.33
9:45:25 AM, 50.35, 173.5876, 0.1026, 0, 23.72
9:45:26 AM, 50.35, 173.3879, 0.1124, 0, 23.52
9:45:27 AM, 50.35, 173.5876, 0.0978, 0, 24.30
9:45:28 AM, 50.35, 172.9884, 0.1173, 0, 23.91
9:45:29 AM, 50.16, 173.5876, 0.1026, 0, 24.11
9:45:30 AM, 50.16, 173.3879, 0.1369, 0, 23.33
9:45:31 AM, 50.35, 172.3891, 0.1320, 0, 24.11
9:45:32 AM, 50.35, 173.5876, 0.0978, 0, 23.91
9:45:33 AM, 50.35, 173.3879, 0.0978, 0, 23.13
9:45:34 AM, 50.35, 173.5876, 0.0978, 0, 24.11
9:45:35 AM, 50.35, 173.5876, 0.1222, 0, 23.91
9:45:36 AM, 50.16, 173.5876, 0.0929, 0, 23.72
9:45:37 AM, 50.16, 172.9884, 0.1417, 0, 23.52
9:45:38 AM, 50.35, 173.1881, 0.1075, 0, 23.72
9:45:39 AM, 50.35, 173.3879, 0.1173, 0, 23.91
9:45:40 AM, 50.16, 173.3879, 0.1320, 0, 23.72
9:45:41 AM, 50.35, 172.9884, 0.1222, 0, 23.91
9:45:42 AM, 50.35, 173.1881, 0.1173, 0, 23.33
9:45:43 AM, 50.16, 173.5876, 0.1075, 0, 23.91
9:45:44 AM, 50.35, 173.1881, 0.1222, 0, 23.52
9:45:45 AM, 50.35, 173.5876, 0.1124, 0, 23.91
9:45:46 AM, 50.35, 173.5876, 0.1124, 0, 24.11
9:45:47 AM, 50.35, 173.7874, 0.1124, 0, 26.05
9:45:48 AM, 50.54, 173.7874, 0.1026, 0, 24.11
9:45:49 AM, 50.54, 173.7874, 0.0978, 0, 23.72
9:45:50 AM, 50.35, 173.3879, 0.0733, 0, 24.11
9:45:51 AM, 50.35, 173.3879, 0.1124, 0, 23.91
9:45:52 AM, 50.35, 173.5876, 0.1075, 0, 23.72
9:45:53 AM, 50.35, 173.5876, 0.0831, 0, 24.30
9:45:54 AM, 50.35, 173.5876, 0.0831, 0, 24.11
9:45:55 AM, 50.35, 173.3879, 0.1075, 0, 23.52
9:45:56 AM, 50.35, 174.1869, 0.1124, 0, 22.55
9:45:57 AM, 50.54, 173.3879, 0.1075, 0, 24.11
9:45:58 AM, 50.74, 173.7874, 0.0978, 0, 23.72
9:45:59 AM, 50.54, 174.1869, 0.0880, 0, 23.72
9:46:00 AM, 50.54, 173.7874, 0.1026, 0, 23.72
9:46:01 AM, 50.54, 173.3879, 0.0782, 0, 23.91
9:46:02 AM, 50.54, 173.7874, 0.1026, 0, 23.72
9:46:03 AM, 50.54, 173.1881, 0.0880, 0, 23.72
9:46:04 AM, 50.54, 173.5876, 0.0538, 0, 23.91
9:46:05 AM, 50.54, 173.7874, 0.1026, 0, 24.11
9:46:06 AM, 50.54, 173.5876, 0.1026, 0, 23.52
9:46:07 AM, 50.54, 173.5876, 0.0929, 0, 23.72
9:46:08 AM, 50.54, 173.5876, 0.0733, 0, 22.74
9:46:09 AM, 50.35, 173.5876, 0.0831, 0, 23.72
9:46:10 AM, 50.54, 173.9871, 0.0978, 0, 24.11
9:46:11 AM, 50.54, 173.9871, 0.1026, 0, 23.91
9:46:12 AM, 50.54, 173.5876, 0.1026, 0, 23.13
9:46:13 AM, 50.54, 173.7874, 0.1075, 0, 24.11
9:46:14 AM, 50.74, 175.1857, 0.1026, 0, 23.52
9:46:15 AM, 50.74, 173.7874, 0.0831, 0, 26.24
9:46:16 AM, 50.74, 173.5876, 0.0684, 0, 23.91
9:46:17 AM, 50.74, 174.5864, 0.0587, 0, 27.22
9:46:18 AM, 50.74, 174.1869, 0.0587, 0, 23.33
9:46:19 AM, 50.74, 173.9871, 0.0929, 0, 23.72
9:46:20 AM, 50.74, 173.9871, 0.0782, 0, 23.91
9:46:21 AM, 50.74, 173.9871, 0.0831, 0, 23.72
9:46:22 AM, 50.35, 173.7874, 0.0587, 0, 23.91
9:46:23 AM, 50.35, 173.5876, 0.0635, 0, 23.72
